fecha,cod_ine,ccaa,ia14d
2021-05-21,16,País Vasco,225.44
2021-05-21,17,La Rioja,145.04
2021-05-21,00,España,135.77
2021-05-24,01,Andalucía,165.75
2021-05-24,02,Aragón,190.76
2021-05-24,03,Asturias,70.87
2021-05-24,04,Baleares,38.67
2021-05-24,05,Canarias,83.78
2021-05-24,06,Cantabria,86.29
2021-05-24,08,Castilla La Mancha,75.59
2021-05-24,07,Castilla y León,133.62
2021-05-24,09,Cataluña,139.31
2021-05-24,18,Ceuta,14.25
2021-05-24,10,C. Valenciana,29.5
2021-05-24,11,Extremadura,80.92
2021-05-24,12,Galicia,80.58
2021-05-24,13,Madrid,202.3
2021-05-24,19,Melilla,199.83
2021-05-24,14,Murcia,70.93
2021-05-24,15,Navarra,138.69
2021-05-24,16,País Vasco,219.59
2021-05-24,17,La Rioja,143.16
2021-05-24,00,España,129.41
2021-05-25,01,Andalucía,163.77
2021-05-25,02,Aragón,187.76
2021-05-25,03,Asturias,69.1
2021-05-25,04,Baleares,37.56
2021-05-25,05,Canarias,83.09
2021-05-25,06,Cantabria,84.92
2021-05-25,08,Castilla La Mancha,127.96
2021-05-25,07,Castilla y León,131.86
2021-05-25,09,Cataluña,124.3
2021-05-25,18,Ceuta,13.06
2021-05-25,10,C. Valenciana,29.74
2021-05-25,11,Extremadura,83.37
2021-05-25,12,Galicia,77.06
2021-05-25,13,Madrid,202.29
2021-05-25,19,Melilla,194.08
2021-05-25,14,Murcia,72.26
2021-05-25,15,Navarra,135.97
2021-05-25,16,País Vasco,212.2
2021-05-25,17,La Rioja,146.91
2021-05-25,00,España,128.12
2021-05-26,01,Andalucía,163.3
2021-05-26,02,Aragón,183.54
2021-05-26,03,Asturias,71.56
2021-05-26,04,Baleares,38.07
2021-05-26,05,Canarias,79.51
2021-05-26,06,Cantabria,82.52
2021-05-26,08,Castilla La Mancha,119.64
2021-05-26,07,Castilla y León,133.74
2021-05-26,09,Cataluña,122.82
2021-05-26,18,Ceuta,16.63
2021-05-26,10,C. Valenciana,30.75
2021-05-26,11,Extremadura,81.67
2021-05-26,12,Galicia,74.58
2021-05-26,13,Madrid,196.86
2021-05-26,19,Melilla,183.75
2021-05-26,14,Murcia,74.18
2021-05-26,15,Navarra,134.15
2021-05-26,16,País Vasco,207.12
2021-05-26,17,La Rioja,158.48
2021-05-26,00,España,126.3
2021-05-27,01,Andalucía,163.95
2021-05-27,02,Aragón,177.07
2021-05-27,03,Asturias,68.02
2021-05-27,04,Baleares,39.95
2021-05-27,05,Canarias,77.81
2021-05-27,06,Cantabria,82.86
2021-05-27,08,Castilla La Mancha,114.12
2021-05-27,07,Castilla y León,134.99
2021-05-27,09,Cataluña,122.46
2021-05-27,18,Ceuta,20.19
2021-05-27,10,C. Valenciana,32.45
2021-05-27,11,Extremadura,80.73
2021-05-27,12,Galicia,74.02
2021-05-27,13,Madrid,191.86
2021-05-27,19,Melilla,186.04
2021-05-27,14,Murcia,73.45
2021-05-27,15,Navarra,134.45
2021-05-27,16,País Vasco,201.67
2021-05-27,17,La Rioja,155.35
2021-05-27,00,España,125.02
2021-05-28,01,Andalucía,166.11
2021-05-28,02,Aragón,170.3
2021-05-28,03,Asturias,68.41
2021-05-28,04,Baleares,38.33
2021-05-28,05,Canarias,77.62
2021-05-28,06,Cantabria,82.35
2021-05-28,08,Castilla La Mancha,113.34
2021-05-28,07,Castilla y León,135.33
2021-05-28,09,Cataluña,121.06
2021-05-28,18,Ceuta,16.63
2021-05-28,10,C. Valenciana,32.7
2021-05-28,11,Extremadura,76.32
2021-05-28,12,Galicia,74.21
2021-05-28,13,Madrid,188.37
2021-05-28,19,Melilla,186.04
2021-05-28,14,Murcia,76.43
2021-05-28,15,Navarra,134.76
2021-05-28,16,País Vasco,199.41
2021-05-28,17,La Rioja,153.79
2021-05-28,00,España,124.34
2021-05-31,01,Andalucía,172.4
2021-05-31,02,Aragón,164.29
2021-05-31,03,Asturias,71.46
2021-05-31,04,Baleares,37.9
2021-05-31,05,Canarias,73.16
2021-05-31,06,Cantabria,84.92
2021-05-31,08,Castilla La Mancha,122.48
2021-05-31,07,Castilla y León,132.86
2021-05-31,09,Cataluña,107.76
2021-05-31,18,Ceuta,20.19
2021-05-31,10,C. Valenciana,34.7
2021-05-31,11,Extremadura,75.28
2021-05-31,12,Galicia,69.43
2021-05-31,13,Madrid,178.87
2021-05-31,19,Melilla,186.04
2021-05-31,14,Murcia,75.83
2021-05-31,15,Navarra,131.28
2021-05-31,16,País Vasco,196.08
2021-05-31,17,La Rioja,174.73
2021-05-31,00,España,121.75
2021-06-01,01,Andalucía,176.09
2021-06-01,02,Aragón,164.51
2021-06-01,03,Asturias,74.21
2021-06-01,04,Baleares,38.15
2021-06-01,05,Canarias,71.14
2021-06-01,06,Cantabria,83.55
2021-06-01,08,Castilla La Mancha,118.23
2021-06-01,07,Castilla y León,133.91
2021-06-01,09,Cataluña,98.97
2021-06-01,18,Ceuta,26.13
2021-06-01,10,C. Valenciana,35.47
2021-06-01,11,Extremadura,77.44
2021-06-01,12,Galicia,69.58
2021-06-01,13,Madrid,173.47
2021-06-01,19,Melilla,175.71
2021-06-01,14,Murcia,73.78
2021-06-01,15,Navarra,133.55
2021-06-01,16,País Vasco,199.64
2021-06-01,17,La Rioja,180.67
2021-06-01,00,España,120.33
2021-06-02,01,Andalucía,177.01
2021-06-02,02,Aragón,156.24
2021-06-02,03,Asturias,73.62
2021-06-02,04,Baleares,38.75
2021-06-02,05,Canarias,72.47
2021-06-02,06,Cantabria,85.78
2021-06-02,08,Castilla La Mancha,106.35
2021-06-02,07,Castilla y León,131.65
2021-06-02,09,Cataluña,100.41
2021-06-02,18,Ceuta,28.5
2021-06-02,10,C. Valenciana,35.81
2021-06-02,11,Extremadura,74.72
2021-06-02,12,Galicia,66.66
2021-06-02,13,Madrid,165.47
2021-06-02,19,Melilla,181.45
2021-06-02,14,Murcia,69.15
2021-06-02,15,Navarra,136.72
2021-06-02,16,País Vasco,198.78
2021-06-02,17,La Rioja,186.61
2021-06-02,00,España,118.54
2021-06-03,01,Andalucía,180.8
2021-06-03,02,Aragón,149.62
2021-06-03,03,Asturias,71.56
2021-06-03,04,Baleares,40.29
2021-06-03,05,Canarias,70.45
2021-06-03,06,Cantabria,85.43
2021-06-03,08,Castilla La Mancha,100.67
2021-06-03,07,Castilla y León,132.03
2021-06-03,09,Cataluña,102.87
2021-06-03,18,Ceuta,30.88
2021-06-03,10,C. Valenciana,36.32
2021-06-03,11,Extremadura,73.69
2021-06-03,12,Galicia,63.7
2021-06-03,13,Madrid,160.39
2021-06-03,19,Melilla,172.26
2021-06-03,14,Murcia,67.76
2021-06-03,15,Navarra,139.9
2021-06-03,16,País Vasco,197.12
2021-06-03,17,La Rioja,207.24
2021-06-03,00,España,118.29
2021-06-04,01,Andalucía,182.59
2021-06-04,02,Aragón,143.0
2021-06-04,03,Asturias,70.67
2021-06-04,04,Baleares,39.69
2021-06-04,05,Canarias,69.26
2021-06-04,06,Cantabria,86.81
2021-06-04,08,Castilla La Mancha,96.32
2021-06-04,07,Castilla y León,130.74
2021-06-04,09,Cataluña,104.33
2021-06-04,18,Ceuta,35.63
2021-06-04,10,C. Valenciana,37.67
2021-06-04,11,Extremadura,74.62
2021-06-04,12,Galicia,59.96
2021-06-04,13,Madrid,154.66
2021-06-04,19,Melilla,166.52
2021-06-04,14,Murcia,64.98
2021-06-04,15,Navarra,138.54
2021-06-04,16,País Vasco,194.1
2021-06-04,17,La Rioja,206.62
2021-06-04,00,España,117.22
2021-06-07,01,Andalucía,186.39
2021-06-07,02,Aragón,132.84
2021-06-07,03,Asturias,70.28
2021-06-07,04,Baleares,40.29
2021-06-07,05,Canarias,67.88
2021-06-07,06,Cantabria,80.97
2021-06-07,08,Castilla La Mancha,99.55
2021-06-07,07,Castilla y León,123.01
2021-06-07,09,Cataluña,108.37
2021-06-07,18,Ceuta,48.69
2021-06-07,10,C. Valenciana,40.04
2021-06-07,11,Extremadura,72.46
2021-06-07,12,Galicia,52.19
2021-06-07,13,Madrid,142.04
2021-06-07,19,Melilla,151.59
2021-06-07,14,Murcia,61.01
2021-06-07,15,Navarra,138.84
2021-06-07,16,País Vasco,184.1
2021-06-07,17,La Rioja,215.68
2021-06-07,00,España,115.32
2021-06-08,01,Andalucía,188.13
2021-06-08,02,Aragón,129.31
2021-06-08,03,Asturias,70.38
2021-06-08,04,Baleares,39.78
2021-06-08,05,Canarias,68.66
2021-06-08,06,Cantabria,78.4
2021-06-08,08,Castilla La Mancha,95.39
2021-06-08,07,Castilla y León,120.51
2021-06-08,09,Cataluña,105.76
2021-06-08,18,Ceuta,48.69
2021-06-08,10,C. Valenciana,39.9
2021-06-08,11,Extremadura,71.15
2021-06-08,12,Galicia,51.22
2021-06-08,13,Madrid,135.5
2021-06-08,19,Melilla,144.7
2021-06-08,14,Murcia,56.18
2021-06-08,15,Navarra,137.18
2021-06-08,16,País Vasco,181.85
2021-06-08,17,La Rioja,212.87
2021-06-08,00,España,113.45
2021-06-09,01,Andalucía,187.7
2021-06-09,02,Aragón,125.25
2021-06-09,03,Asturias,71.46
2021-06-09,04,Baleares,41.83
2021-06-09,05,Canarias,70.08
2021-06-09,06,Cantabria,78.4
2021-06-09,08,Castilla La Mancha,90.21
2021-06-09,07,Castilla y León,118.63
2021-06-09,09,Cataluña,108.19
2021-06-09,18,Ceuta,46.32
2021-06-09,10,C. Valenciana,39.76
2021-06-09,11,Extremadura,68.99
2021-06-09,12,Galicia,48.12
2021-06-09,13,Madrid,129.15
2021-06-09,19,Melilla,145.85
2021-06-09,14,Murcia,54.39
2021-06-09,15,Navarra,138.08
2021-06-09,16,País Vasco,175.41
2021-06-09,17,La Rioja,202.24
2021-06-09,00,España,111.91
2021-06-10,01,Andalucía,189.37
2021-06-10,02,Aragón,121.79
2021-06-10,03,Asturias,73.32
2021-06-10,04,Baleares,40.97
2021-06-10,05,Canarias,70.96
2021-06-10,06,Cantabria,73.08
2021-06-10,08,Castilla La Mancha,89.38
2021-06-10,07,Castilla y León,115.75
2021-06-10,09,Cataluña,107.73
2021-06-10,18,Ceuta,43.94
2021-06-10,10,C. Valenciana,40.16
2021-06-10,11,Extremadura,68.14
2021-06-10,12,Galicia,46.34
2021-06-10,13,Madrid,122.27
2021-06-10,19,Melilla,128.62
2021-06-10,14,Murcia,50.55
2021-06-10,15,Navarra,131.88
2021-06-10,16,País Vasco,171.76
2021-06-10,17,La Rioja,199.12
2021-06-10,00,España,110.35
2021-06-11,01,Andalucía,188.14
2021-06-11,02,Aragón,119.98
2021-06-11,03,Asturias,74.7
2021-06-11,04,Baleares,42.08
2021-06-11,05,Canarias,72.43
2021-06-11,06,Cantabria,69.99
2021-06-11,08,Castilla La Mancha,87.91
2021-06-11,07,Castilla y León,111.99
2021-06-11,09,Cataluña,107.18
2021-06-11,18,Ceuta,47.5
2021-06-11,10,C. Valenciana,40.08
2021-06-11,11,Extremadura,68.42
2021-06-11,12,Galicia,45.52
2021-06-11,13,Madrid,115.96
2021-06-11,19,Melilla,114.84
2021-06-11,14,Murcia,48.04
2021-06-11,15,Navarra,129.01
2021-06-11,16,País Vasco,165.86
2021-06-11,17,La Rioja,200.05
2021-06-11,00,España,108.46
2021-06-14,01,Andalucía,184.75
2021-06-14,02,Aragón,108.32
2021-06-14,03,Asturias,72.05
2021-06-14,04,Baleares,40.63
2021-06-14,05,Canarias,77.71
2021-06-14,06,Cantabria,65.88
2021-06-14,08,Castilla La Mancha,87.62
2021-06-14,07,Castilla y León,104.35
2021-06-14,09,Cataluña,106.2
2021-06-14,18,Ceuta,45.13
2021-06-14,10,C. Valenciana,40.93
2021-06-14,11,Extremadura,66.35
2021-06-14,12,Galicia,42.38
2021-06-14,13,Madrid,107.23
2021-06-14,19,Melilla,89.58
2021-06-14,14,Murcia,48.44
2021-06-14,15,Navarra,120.69
2021-06-14,16,País Vasco,147.8
2021-06-14,17,La Rioja,180.99
2021-06-14,00,España,104.56
2021-06-15,01,Andalucía,184.27
2021-06-15,02,Aragón,103.88
2021-06-15,03,Asturias,69.2
2021-06-15,04,Baleares,40.8
2021-06-15,05,Canarias,80.19
2021-06-15,06,Cantabria,65.53
2021-06-15,08,Castilla La Mancha,87.72
2021-06-15,07,Castilla y León,99.0
2021-06-15,09,Cataluña,100.03
2021-06-15,18,Ceuta,39.19
2021-06-15,10,C. Valenciana,39.19
2021-06-15,11,Extremadura,62.12
2021-06-15,12,Galicia,41.9
2021-06-15,13,Madrid,101.27
2021-06-15,19,Melilla,79.24
2021-06-15,14,Murcia,46.12
2021-06-15,15,Navarra,115.55
2021-06-15,16,País Vasco,139.56
2021-06-15,17,La Rioja,177.86
2021-06-15,00,España,101.39
2021-06-16,01,Andalucía,179.71
2021-06-16,02,Aragón,99.14
2021-06-16,03,Asturias,70.48
2021-06-16,04,Baleares,41.31
2021-06-16,05,Canarias,82.08
2021-06-16,06,Cantabria,60.9
2021-06-16,08,Castilla La Mancha,81.95
2021-06-16,07,Castilla y León,96.83
2021-06-16,09,Cataluña,98.73
2021-06-16,18,Ceuta,38.0
2021-06-16,10,C. Valenciana,39.55
2021-06-16,11,Extremadura,63.35
2021-06-16,12,Galicia,40.31
2021-06-16,13,Madrid,96.92
2021-06-16,19,Melilla,68.91
2021-06-16,14,Murcia,46.52
2021-06-16,15,Navarra,110.41
2021-06-16,16,País Vasco,131.23
2021-06-16,17,La Rioja,171.61
2021-06-16,00,España,98.78
2021-06-17,01,Andalucía,177.39
2021-06-17,02,Aragón,94.63
2021-06-17,03,Asturias,68.32
2021-06-17,04,Baleares,40.03
2021-06-17,05,Canarias,82.91
2021-06-17,06,Cantabria,60.04
2021-06-17,08,Castilla La Mancha,77.79
2021-06-17,07,Castilla y León,90.48
2021-06-17,09,Cataluña,98.76
2021-06-17,18,Ceuta,36.82
2021-06-17,10,C. Valenciana,39.53
2021-06-17,11,Extremadura,62.5
2021-06-17,12,Galicia,40.45
2021-06-17,13,Madrid,91.86
2021-06-17,19,Melilla,60.87
2021-06-17,14,Murcia,48.3
2021-06-17,15,Navarra,108.14
2021-06-17,16,País Vasco,126.64
2021-06-17,17,La Rioja,155.35
2021-06-17,00,España,96.64
2021-06-18,01,Andalucía,179.07
2021-06-18,02,Aragón,89.59
2021-06-18,03,Asturias,70.18
2021-06-18,04,Baleares,41.14
2021-06-18,05,Canarias,85.57
2021-06-18,06,Cantabria,65.02
2021-06-18,08,Castilla La Mancha,78.28
2021-06-18,07,Castilla y León,85.93
2021-06-18,09,Cataluña,98.52
2021-06-18,18,Ceuta,33.25
2021-06-18,10,C. Valenciana,41.23
2021-06-18,11,Extremadura,61.47
2021-06-18,12,Galicia,41.23
2021-06-18,13,Madrid,87.42
2021-06-18,19,Melilla,64.31
2021-06-18,14,Murcia,45.99
2021-06-18,15,Navarra,106.32
2021-06-18,16,País Vasco,119.25
2021-06-18,17,La Rioja,153.79
2021-06-18,00,España,95.91
2021-06-21,01,Andalucía,173.53
2021-06-21,02,Aragón,83.27
2021-06-21,03,Asturias,72.24
2021-06-21,04,Baleares,40.97
2021-06-21,05,Canarias,94.4
2021-06-21,06,Cantabria,89.04
2021-06-21,08,Castilla La Mancha,67.62
2021-06-21,07,Castilla y León,80.17
2021-06-21,09,Cataluña,92.41
2021-06-21,18,Ceuta,15.44
2021-06-21,10,C. Valenciana,42.41
2021-06-21,11,Extremadura,60.72
2021-06-21,12,Galicia,40.9
2021-06-21,13,Madrid,82.02
2021-06-21,19,Melilla,58.57
2021-06-21,14,Murcia,49.63
2021-06-21,15,Navarra,102.09
2021-06-21,16,País Vasco,107.32
2021-06-21,17,La Rioja,145.35
2021-06-21,00,España,92.46
2021-06-22,01,Andalucía,171.2
2021-06-22,02,Aragón,82.74
2021-06-22,03,Asturias,72.73
2021-06-22,04,Baleares,42.68
2021-06-22,05,Canarias,96.97
2021-06-22,06,Cantabria,93.33
2021-06-22,08,Castilla La Mancha,67.87
2021-06-22,07,Castilla y León,77.46
2021-06-22,09,Cataluña,94.26
2021-06-22,18,Ceuta,17.81
2021-06-22,10,C. Valenciana,45.34
2021-06-22,11,Extremadura,59.4
2021-06-22,12,Galicia,41.45
2021-06-22,13,Madrid,79.94
2021-06-22,19,Melilla,47.09
2021-06-22,14,Murcia,49.76
2021-06-22,15,Navarra,100.88
2021-06-22,16,País Vasco,105.07
2021-06-22,17,La Rioja,136.91
2021-06-22,00,España,92.25
2021-06-23,01,Andalucía,169.21
2021-06-23,02,Aragón,82.74
2021-06-23,03,Asturias,71.56
2021-06-23,04,Baleares,44.3
2021-06-23,05,Canarias,99.22
2021-06-23,06,Cantabria,94.87
2021-06-23,08,Castilla La Mancha,64.69
2021-06-23,07,Castilla y León,73.66
2021-06-23,09,Cataluña,101.21
2021-06-23,18,Ceuta,17.81
2021-06-23,10,C. Valenciana,47.1
2021-06-23,11,Extremadura,59.49
2021-06-23,12,Galicia,41.53
2021-06-23,13,Madrid,77.6
2021-06-23,19,Melilla,40.19
2021-06-23,14,Murcia,51.61
2021-06-23,15,Navarra,100.73
2021-06-23,16,País Vasco,102.0
2021-06-23,17,La Rioja,132.22
2021-06-23,00,España,92.57
2021-06-24,01,Andalucía,166.5
2021-06-24,02,Aragón,82.29
2021-06-24,03,Asturias,72.73
2021-06-24,04,Baleares,48.14
2021-06-24,05,Canarias,101.79
2021-06-24,06,Cantabria,107.39
2021-06-24,08,Castilla La Mancha,61.02
2021-06-24,07,Castilla y León,70.32
2021-06-24,09,Cataluña,109.95
2021-06-24,18,Ceuta,16.63
2021-06-24,10,C. Valenciana,43.48
2021-06-24,11,Extremadura,60.53
2021-06-24,12,Galicia,42.97
2021-06-24,13,Madrid,77.2
2021-06-24,19,Melilla,42.49
2021-06-24,14,Murcia,55.58
2021-06-24,15,Navarra,99.06
2021-06-24,16,País Vasco,98.22
2021-06-24,17,La Rioja,135.97
2021-06-24,00,España,93.19
2021-06-25,01,Andalucía,165.09
2021-06-25,02,Aragón,78.16
2021-06-25,03,Asturias,74.7
2021-06-25,04,Baleares,51.98
2021-06-25,05,Canarias,103.45
2021-06-25,06,Cantabria,121.8
2021-06-25,08,Castilla La Mancha,56.18
2021-06-25,07,Castilla y León,67.31
2021-06-25,09,Cataluña,113.31
2021-06-25,18,Ceuta,17.81
2021-06-25,10,C. Valenciana,55.98
2021-06-25,11,Extremadura,62.22
2021-06-25,12,Galicia,44.16
2021-06-25,13,Madrid,78.59
2021-06-25,19,Melilla,64.31
2021-06-25,14,Murcia,56.51
2021-06-25,15,Navarra,97.1
2021-06-25,16,País Vasco,97.19
2021-06-25,17,La Rioja,135.35
2021-06-25,00,España,95.03
2021-06-28,01,Andalucía,164.05
2021-06-28,02,Aragón,79.89
2021-06-28,03,Asturias,74.21
2021-06-28,04,Baleares,69.82
2021-06-28,05,Canarias,108.83
2021-06-28,06,Cantabria,160.23
2021-06-28,08,Castilla La Mancha,48.01
2021-06-28,07,Castilla y León,67.56
2021-06-28,09,Cataluña,122.67
2021-06-28,18,Ceuta,16.63
2021-06-28,10,C. Valenciana,75.47
2021-06-28,11,Extremadura,69.83
2021-06-28,12,Galicia,50.97
2021-06-28,13,Madrid,80.78
2021-06-28,19,Melilla,80.39
2021-06-28,14,Murcia,57.9
2021-06-28,15,Navarra,91.05
2021-06-28,16,País Vasco,94.93
2021-06-28,17,La Rioja,133.79
2021-06-28,00,España,100.06
2021-06-29,01,Andalucía,163.7
2021-06-29,02,Aragón,79.13
2021-06-29,03,Asturias,76.37
2021-06-29,04,Baleares,79.64
2021-06-29,05,Canarias,113.47
2021-06-29,06,Cantabria,179.96
2021-06-29,08,Castilla La Mancha,52.61
2021-06-29,07,Castilla y León,70.27
2021-06-29,09,Cataluña,147.39
2021-06-29,18,Ceuta,16.63
2021-06-29,10,C. Valenciana,83.54
2021-06-29,11,Extremadura,77.63
2021-06-29,12,Galicia,54.52
2021-06-29,13,Madrid,82.97
2021-06-29,19,Melilla,80.39
2021-06-29,14,Murcia,58.96
2021-06-29,15,Navarra,92.86
2021-06-29,16,País Vasco,97.05
2021-06-29,17,La Rioja,134.41
2021-06-29,00,España,106.82
2021-06-30,01,Andalucía,162.91
2021-06-30,02,Aragón,83.95
2021-06-30,03,Asturias,85.49
2021-06-30,04,Baleares,95.34
2021-06-30,05,Canarias,118.75
2021-06-30,06,Cantabria,194.37
2021-06-30,08,Castilla La Mancha,53.34
2021-06-30,07,Castilla y León,85.81
2021-06-30,09,Cataluña,182.78
2021-06-30,18,Ceuta,16.63
2021-06-30,10,C. Valenciana,97.82
2021-06-30,11,Extremadura,83.84
2021-06-30,12,Galicia,57.74
2021-06-30,13,Madrid,86.48
2021-06-30,19,Melilla,90.73
2021-06-30,14,Murcia,60.81
2021-06-30,15,Navarra,93.47
2021-06-30,16,País Vasco,104.03
2021-06-30,17,La Rioja,130.66
2021-06-30,00,España,117.17
2021-07-01,01,Andalucía,166.39
2021-07-01,02,Aragón,91.4
2021-07-01,03,Asturias,98.45
2021-07-01,04,Baleares,113.87
2021-07-01,05,Canarias,129.0
2021-07-01,06,Cantabria,218.05
2021-07-01,08,Castilla La Mancha,55.2
2021-07-01,07,Castilla y León,110.78
2021-07-01,09,Cataluña,238.38
2021-07-01,18,Ceuta,16.63
2021-07-01,10,C. Valenciana,120.97
2021-07-01,11,Extremadura,94.83
2021-07-01,12,Galicia,63.88
2021-07-01,13,Madrid,92.26
2021-07-01,19,Melilla,90.73
2021-07-01,14,Murcia,62.13
2021-07-01,15,Navarra,96.49
2021-07-01,16,País Vasco,112.36
2021-07-01,17,La Rioja,130.03
2021-07-01,00,España,134.31
2021-07-02,01,Andalucía,172.89
2021-07-02,02,Aragón,102.0
2021-07-02,03,Asturias,115.63
2021-07-02,04,Baleares,131.37
2021-07-02,05,Canarias,136.31
2021-07-02,06,Cantabria,242.06
2021-07-02,08,Castilla La Mancha,58.62
2021-07-02,07,Castilla y León,144.43
2021-07-02,09,Cataluña,296.81
2021-07-02,18,Ceuta,23.75
2021-07-02,10,C. Valenciana,141.06
2021-07-02,11,Extremadura,108.65
2021-07-02,12,Galicia,71.69
2021-07-02,13,Madrid,95.67
2021-07-02,19,Melilla,88.43
2021-07-02,14,Murcia,68.02
2021-07-02,15,Navarra,107.53
2021-07-02,16,País Vasco,121.91
2021-07-02,17,La Rioja,132.22
2021-07-02,00,España,152.82
2021-07-05,01,Andalucía,191.64
2021-07-05,02,Aragón,139.61
2021-07-05,03,Asturias,174.72
2021-07-05,04,Baleares,185.31
2021-07-05,05,Canarias,155.29
2021-07-05,06,Cantabria,304.34
2021-07-05,08,Castilla La Mancha,57.26
2021-07-05,07,Castilla y León,237.84
2021-07-05,09,Cataluña,439.81
2021-07-05,18,Ceuta,27.32
2021-07-05,10,C. Valenciana,203.13
2021-07-05,11,Extremadura,150.28
2021-07-05,12,Galicia,88.57
2021-07-05,13,Madrid,110.62
2021-07-05,19,Melilla,88.43
2021-07-05,14,Murcia,81.26
2021-07-05,15,Navarra,241.99
2021-07-05,16,País Vasco,153.25
2021-07-05,17,La Rioja,159.73
2021-07-05,00,España,204.16
2021-07-06,01,Andalucía,201.33
2021-07-06,02,Aragón,161.05
2021-07-06,03,Asturias,200.53
2021-07-06,04,Baleares,201.02
2021-07-06,05,Canarias,163.24
2021-07-06,06,Cantabria,341.05
2021-07-06,08,Castilla La Mancha,71.14
2021-07-06,07,Castilla y León,282.77
2021-07-06,09,Cataluña,492.89
2021-07-06,18,Ceuta,27.32
2021-07-06,10,C. Valenciana,216.97
2021-07-06,11,Extremadura,168.24
2021-07-06,12,Galicia,98.05
2021-07-06,13,Madrid,120.46
2021-07-06,19,Melilla,86.13
2021-07-06,14,Murcia,84.3
2021-07-06,15,Navarra,302.94
2021-07-06,16,País Vasco,167.84
2021-07-06,17,La Rioja,172.55
2021-07-06,00,España,225.35
2021-07-07,01,Andalucía,212.28
2021-07-07,02,Aragón,201.3
2021-07-07,03,Asturias,233.02
2021-07-07,04,Baleares,223.89
2021-07-07,05,Canarias,171.24
2021-07-07,06,Cantabria,372.62
2021-07-07,08,Castilla La Mancha,76.23
2021-07-07,07,Castilla y León,342.6
2021-07-07,09,Cataluña,556.87
2021-07-07,18,Ceuta,27.32
2021-07-07,10,C. Valenciana,239.55
2021-07-07,11,Extremadura,187.03
2021-07-07,12,Galicia,109.59
2021-07-07,13,Madrid,138.13
2021-07-07,19,Melilla,90.73
2021-07-07,14,Murcia,96.21
2021-07-07,15,Navarra,344.68
2021-07-07,16,País Vasco,187.39
2021-07-07,17,La Rioja,186.3
2021-07-07,00,España,252.16
2021-07-08,01,Andalucía,223.7
2021-07-08,02,Aragón,248.38
2021-07-08,03,Asturias,273.46
2021-07-08,04,Baleares,245.92
2021-07-08,05,Canarias,184.93
2021-07-08,06,Cantabria,394.58
2021-07-08,08,Castilla La Mancha,86.1
2021-07-08,07,Castilla y León,417.51
2021-07-08,09,Cataluña,602.67
2021-07-08,18,Ceuta,32.07
2021-07-08,10,C. Valenciana,262.98
2021-07-08,11,Extremadura,208.09
2021-07-08,12,Galicia,122.88
2021-07-08,13,Madrid,157.07
2021-07-08,19,Melilla,93.02
2021-07-08,14,Murcia,111.03
2021-07-08,15,Navarra,377.35
2021-07-08,16,País Vasco,206.12
2021-07-08,17,La Rioja,202.55
2021-07-08,00,España,277.9
2021-07-09,01,Andalucía,242.0
2021-07-09,02,Aragón,300.14
2021-07-09,03,Asturias,324.8
2021-07-09,04,Baleares,277.41
2021-07-09,05,Canarias,201.52
2021-07-09,06,Cantabria,437.98
2021-07-09,08,Castilla La Mancha,93.05
2021-07-09,07,Castilla y León,488.87
2021-07-09,09,Cataluña,725.59
2021-07-09,18,Ceuta,39.19
2021-07-09,10,C. Valenciana,262.98
2021-07-09,11,Extremadura,228.95
2021-07-09,12,Galicia,138.5
2021-07-09,13,Madrid,179.32
2021-07-09,19,Melilla,82.69
2021-07-09,14,Murcia,120.83
2021-07-09,15,Navarra,411.22
2021-07-09,16,País Vasco,226.12
2021-07-09,17,La Rioja,213.81
2021-07-09,00,España,316.17
2021-07-12,01,Andalucía,277.87
2021-07-12,02,Aragón,420.94
2021-07-12,03,Asturias,445.04
2021-07-12,04,Baleares,277.41
2021-07-12,05,Canarias,237.51
2021-07-12,06,Cantabria,492.19
2021-07-12,08,Castilla La Mancha,130.21
2021-07-12,07,Castilla y León,660.73
2021-07-12,09,Cataluña,725.59
2021-07-12,18,Ceuta,48.69
2021-07-12,10,C. Valenciana,357.42
2021-07-12,11,Extremadura,284.87
2021-07-12,12,Galicia,187.95
2021-07-12,13,Madrid,224.65
2021-07-12,19,Melilla,121.73
2021-07-12,14,Murcia,153.38
2021-07-12,15,Navarra,548.1
2021-07-12,16,País Vasco,287.59
2021-07-12,17,La Rioja,270.39
2021-07-12,00,España,368.03
2021-07-13,01,Andalucía,296.88
2021-07-13,02,Aragón,464.2
2021-07-13,03,Asturias,485.78
2021-07-13,04,Baleares,374.89
2021-07-13,05,Canarias,251.2
2021-07-13,06,Cantabria,509.17
2021-07-13,08,Castilla La Mancha,127.86
2021-07-13,07,Castilla y León,713.64
2021-07-13,09,Cataluña,1014.11
2021-07-13,18,Ceuta,55.82
2021-07-13,10,C. Valenciana,368.49
2021-07-13,11,Extremadura,297.28
2021-07-13,12,Galicia,210.38
2021-07-13,13,Madrid,254.65
2021-07-13,19,Melilla,137.81
2021-07-13,14,Murcia,172.18
2021-07-13,15,Navarra,630.67
2021-07-13,16,País Vasco,310.79
2021-07-13,17,La Rioja,302.58
2021-07-13,00,España,436.75
2021-07-14,01,Andalucía,312.9
2021-07-14,02,Aragón,524.68
2021-07-14,03,Asturias,526.9
2021-07-14,04,Baleares,406.22
