Fecha publicación,CCAA,Vacunados ≥80 años,Población ≥80 años,% ≥80 años,Vacunados 70-79 años,Población 70-79 años,% 70-79 años,Vacunados 60-69 años,Población 60-69 años,% 60-69 años,Vacunados 50-59 años,Población 50-59 años,% 50-59 años,Vacunados 25-49 años,Población 25-49 años,% 25-49 años,Vacunados 18-24 años,Población 18-24 años,% 18-24 años,Vacunados 16-17 años,Población 16-17 años,% 16-17 años,Vacunados total,Población total a vacunar,% total vacunada
2021-04-07,Navarra,17.532,41166,"42,6",1.736,55.792,"3,1",4.004,73.844,"5,4",7.466,96.694,"7,7",12.164,223.028,"5,5",894,48.505,"1,8",4,13.906,"0,0",43.800,552.935,"7,9"
2021-04-07,País Vasco,45.117,157950,"28,6",3.504,213.081,"1,6",11.935,280.119,"4,3",20.527,339.977,"6,0",32.204,724.849,"4,4",2.852,140.323,"2,0",4,41.824,"0,0",116.143,1.898.123,"6,1"
2021-04-07,Ceuta,1.582,2605,"60,7",373,4.318,"8,6",313,7.857,"4,0",513,11.556,"4,4",814,30.066,"2,7",44,7.581,"0,6",0,2.175,"0,0",3.639,66.158,"5,5"
2021-04-07,Melilla,861,2349,"36,7",57,3.748,"1,5",269,7.827,"3,4",449,11.299,"4,0",793,30.095,"2,6",55,8.536,"0,6",6,2.324,"0,3",2.490,66.178,"3,8"
2021-04-07,FF.AA,0,-,-,4,-,-,431,-,-,1.026,-,-,3.437,-,-,134,-,-,0,-,-,5.032,-,-
2021-04-07,España,1.327.953,2.834.024,"46,9",113.303,3.960.045,"2,9",263.761,5.336.986,"4,9",413.559,7.033.306,"5,9",753.458,16.706.113,"4,5",68.974,3.310.299,"2,1",823,949.049,"0,1",2.941.831,40.129.822,"7,3"
2021-04-08,Andalucía,259.718,413516,"62,8",14.063,650.381,"2,2",42.363,916.147,"4,6",71.345,1.265.021,"5,6",131.966,3.009.381,"4,4",11.971,625.846,"1,9",87,181.921,"0,0",531.513,7.062.213,"7,5"
2021-04-08,Aragón,50.076,98807,"50,7",3.250,118.955,"2,7",9.498,156.367,"6,1",14.067,198.266,"7,1",21.680,446.083,"4,9",1.450,89.180,"1,6",25,25.106,"0,1",100.046,1.132.764,"8,8"
2021-04-08,Asturias,44.333,87826,"50,5",3.653,109.249,"3,3",9.987,149.652,"6,7",13.651,162.645,"8,4",21.091,322.095,"6,5",2.341,54.179,"4,3",25,15.563,"0,2",95.081,901.209,"10,6"
2021-04-08,Baleares,19.878,49542,"40,1",2.198,80.516,"2,7",4.976,117.231,"4,2",7.626,165.797,"4,6",17.474,464.054,"3,8",1.240,85.839,"1,4",30,23.300,"0,1",53.422,986.279,"5,4"
2021-04-08,Canarias,36.504,90236,"40,5",13.594,154.531,"8,8",9.360,235.092,"4,0",17.120,350.512,"4,9",34.513,832.411,"4,1",2.387,163.899,"1,5",20,44.352,"0,0",113.498,1.871.033,"6,1"
