Fecha,Cod_Provincia,Provincia,TOTAL_CAMAS,OCUPADAS_COVID19,OCUPADAS_NO_COVID19,% Pacientes COVID-19,% Pacientes no COVID-19,media_7d_ocupadas_covid,POR_OCUPADAS_TOTAL,media_7d_ocupadas_total
2020-11-26,38,Santa Cruz de Tenerife,196,25,76,12.76,38.78,13.0,26.3,26.0
2020-11-26,39,Cantabria,122,28,38,22.95,31.15,27.0,44.34,48.0
2020-11-26,4,Almería,175,46,25,26.29,14.29,24.0,23.19,21.0
2020-11-26,40,Segovia,28,7,4,25.0,14.29,23.0,140.32,131.0
2020-11-26,41,Sevilla,354,108,117,30.51,33.05,33.0,17.95,18.0
2020-11-26,42,Soria,17,5,6,29.41,35.29,23.0,380.59,311.0
2020-11-26,43,Tarragona,145,62,38,42.76,26.21,45.0,47.57,50.0
2020-11-26,44,Teruel,8,3,0,37.5,0.0,50.0,468.75,781.0
2020-11-26,45,Toledo,112,38,33,33.93,29.46,32.0,56.6,54.0
2020-11-26,46,Valencia/València,566,170,151,30.04,26.68,31.0,10.02,10.0
2020-11-26,47,Valladolid,156,73,38,46.79,24.36,50.0,45.61,48.0
2020-11-26,48,Bizkaia,213,55,77,25.82,36.15,25.0,29.09,30.0
2020-11-26,49,Zamora,19,14,1,73.68,5.26,58.0,415.47,315.0
2020-11-26,5,Ávila,19,10,1,52.63,5.26,60.0,304.68,371.0
2020-11-26,50,Zaragoza,196,76,56,38.78,28.57,41.0,34.36,36.0
2020-11-26,51,Ceuta,17,4,1,23.53,5.88,34.0,173.0,257.0
2020-11-26,52,Melilla,14,6,0,42.86,0.0,46.0,306.14,328.0
2020-11-26,6,Badajoz,148,34,26,22.97,17.57,24.0,27.39,29.0
2020-11-26,7,"Balears, Illes",289,53,89,18.34,30.8,19.0,17.0,17.0
2020-11-26,8,Barcelona,1135,367,498,32.33,43.88,34.0,6.71,7.0
2020-11-26,9,Burgos,103,36,21,34.95,20.39,38.0,53.73,59.0
2020-11-27,1,Araba/Álava,71,19,25,26.76,35.21,34.0,87.28,95.0
2020-11-27,10,Cáceres,104,35,19,33.65,18.27,33.0,49.92,48.0
2020-11-27,11,Cádiz,222,55,42,24.77,18.92,25.0,19.68,19.0
2020-11-27,12,Castellón/Castelló,89,22,22,24.72,24.72,25.0,55.55,57.0
2020-11-27,13,Ciudad Real,101,28,28,27.72,27.72,32.0,54.89,61.0
2020-11-27,14,Córdoba,151,42,29,27.81,19.21,29.0,31.14,32.0
2020-11-27,15,"Coruña, A",328,39,84,11.89,25.61,14.0,11.43,12.0
2020-11-27,16,Cuenca,41,3,5,7.32,12.2,12.0,47.61,68.0
2020-11-27,17,Girona,74,43,14,58.11,18.92,55.0,104.09,99.0
2020-11-27,18,Granada,231,109,47,47.19,20.35,50.0,29.24,30.0
2020-11-27,19,Guadalajara,43,19,4,44.19,9.3,40.0,124.4,135.0
2020-11-27,2,Albacete,82,22,35,26.83,42.68,27.0,84.77,78.0
2020-11-27,20,Gipuzkoa,111,39,37,35.14,33.33,35.0,61.68,68.0
2020-11-27,21,Huelva,73,17,8,23.29,10.96,21.0,46.92,46.0
2020-11-27,22,Huesca,29,19,2,65.52,6.9,65.0,249.72,262.0
2020-11-27,23,Jaén,142,43,25,30.28,17.61,31.0,33.73,32.0
2020-11-27,24,León,93,30,24,32.26,25.81,38.0,62.44,65.0
2020-11-27,25,Lleida,47,24,9,51.06,19.15,50.0,149.38,139.0
2020-11-27,26,"Rioja, La",60,31,9,51.67,15.0,53.0,111.12,117.0
2020-11-27,27,Lugo,83,6,21,7.23,25.3,9.0,39.19,42.0
2020-11-27,28,Madrid,1234,351,476,28.44,38.57,29.0,5.43,5.0
2020-11-27,29,Málaga,354,37,71,10.45,20.06,13.0,8.62,10.0
2020-11-27,3,Alicante/Alacant,357,116,123,32.49,34.45,33.0,18.75,19.0
2020-11-27,30,Murcia,473,89,96,18.82,20.3,20.0,8.27,8.0
2020-11-27,31,Navarra,133,37,38,27.82,28.57,29.0,42.4,42.0
2020-11-27,32,Ourense,84,8,20,9.52,23.81,11.0,39.68,43.0
2020-11-27,33,Asturias,341,126,31,36.95,9.09,43.0,13.5,16.0
2020-11-27,34,Palencia,40,18,5,45.0,12.5,49.0,143.75,160.0
2020-11-27,35,"Palmas, Las",259,19,99,7.34,38.22,7.0,17.59,19.0
2020-11-27,36,Pontevedra,229,27,64,11.79,27.95,13.0,17.35,17.0
2020-11-27,37,Salamanca,85,25,29,29.41,34.12,29.0,74.74,70.0
2020-11-27,38,Santa Cruz de Tenerife,196,23,71,11.73,36.22,12.0,24.46,26.0
2020-11-27,39,Cantabria,122,28,43,22.95,35.25,26.0,47.7,47.0
2020-11-27,4,Almería,175,39,21,22.29,12.0,25.0,19.59,21.0
2020-11-27,40,Segovia,28,7,4,25.0,14.29,23.0,140.32,135.0
2020-11-27,41,Sevilla,354,110,120,31.07,33.9,32.0,18.35,18.0
2020-11-27,42,Soria,17,5,6,29.41,35.29,25.0,380.59,336.0
2020-11-27,43,Tarragona,144,59,34,40.97,23.61,44.0,44.85,49.0
2020-11-27,44,Teruel,8,3,0,37.5,0.0,48.0,468.75,714.0
2020-11-27,45,Toledo,112,37,32,33.04,28.57,33.0,55.01,55.0
2020-11-27,46,Valencia/València,566,164,140,28.98,24.73,31.0,9.49,10.0
2020-11-27,47,Valladolid,151,74,34,49.01,22.52,50.0,47.37,48.0
2020-11-27,48,Bizkaia,210,54,79,25.71,37.62,26.0,30.16,30.0
2020-11-27,49,Zamora,19,14,1,73.68,5.26,60.0,415.47,332.0
2020-11-27,5,Ávila,19,10,2,52.63,10.53,59.0,332.42,370.0
2020-11-27,50,Zaragoza,196,73,57,37.24,29.08,40.0,33.84,35.0
2020-11-27,51,Ceuta,17,4,1,23.53,5.88,32.0,173.0,242.0
2020-11-27,52,Melilla,14,6,0,42.86,0.0,44.0,306.14,313.0
2020-11-27,6,Badajoz,148,34,26,22.97,17.57,24.0,27.39,29.0
2020-11-27,7,"Balears, Illes",289,54,92,18.69,31.83,19.0,17.48,17.0
2020-11-27,8,Barcelona,1114,358,455,32.14,40.84,34.0,6.55,7.0
2020-11-27,9,Burgos,103,35,19,33.98,18.45,37.0,50.9,57.0
2020-11-28,1,Araba/Álava,71,19,25,26.76,35.21,32.0,87.28,93.0
2020-11-28,10,Cáceres,104,35,19,33.65,18.27,33.0,49.92,48.0
2020-11-28,11,Cádiz,222,55,40,24.77,18.02,25.0,19.27,19.0
2020-11-28,12,Castellón/Castelló,89,22,22,24.72,24.72,25.0,55.55,58.0
2020-11-28,13,Ciudad Real,101,28,28,27.72,27.72,31.0,54.89,61.0
2020-11-28,14,Córdoba,151,41,31,27.15,20.53,28.0,31.58,32.0
2020-11-28,15,"Coruña, A",328,39,85,11.89,25.91,14.0,11.52,12.0
2020-11-28,16,Cuenca,41,3,5,7.32,12.2,11.0,47.61,64.0
2020-11-28,17,Girona,74,41,17,55.41,22.97,56.0,105.92,101.0
2020-11-28,18,Granada,231,109,48,47.19,20.78,48.0,29.42,30.0
2020-11-28,19,Guadalajara,43,17,5,39.53,11.63,41.0,118.98,133.0
2020-11-28,2,Albacete,82,20,30,24.39,36.59,26.0,74.37,77.0
2020-11-28,20,Gipuzkoa,111,39,30,35.14,27.03,35.0,56.01,68.0
2020-11-28,21,Huelva,73,16,8,21.92,10.96,21.0,45.04,45.0
2020-11-28,22,Huesca,29,19,2,65.52,6.9,66.0,249.72,262.0
2020-11-28,23,Jaén,142,41,19,28.87,13.38,31.0,29.75,32.0
2020-11-28,24,León,93,30,24,32.26,25.81,36.0,62.44,64.0
2020-11-28,25,Lleida,47,24,9,51.06,19.15,50.0,149.38,139.0
2020-11-28,26,"Rioja, La",60,31,9,51.67,15.0,51.0,111.12,115.0
2020-11-28,27,Lugo,83,6,21,7.23,25.3,9.0,39.19,41.0
2020-11-28,28,Madrid,1235,353,471,28.58,38.14,29.0,5.4,5.0
2020-11-28,29,Málaga,354,37,71,10.45,20.06,12.0,8.62,10.0
2020-11-28,3,Alicante/Alacant,357,116,122,32.49,34.17,33.0,18.67,19.0
2020-11-28,30,Murcia,473,89,98,18.82,20.72,20.0,8.36,8.0
2020-11-28,31,Navarra,133,37,38,27.82,28.57,28.0,42.4,42.0
2020-11-28,32,Ourense,84,8,20,9.52,23.81,11.0,39.68,40.0
2020-11-28,33,Asturias,341,132,31,38.71,9.09,42.0,14.02,15.0
2020-11-28,34,Palencia,40,18,5,45.0,12.5,47.0,143.75,156.0
2020-11-28,35,"Palmas, Las",259,19,92,7.34,35.52,7.0,16.55,19.0
2020-11-28,36,Pontevedra,229,27,63,11.79,27.51,13.0,17.16,17.0
2020-11-28,37,Salamanca,85,23,20,27.06,23.53,28.0,59.52,70.0
2020-11-28,38,Santa Cruz de Tenerife,196,23,69,11.73,35.2,12.0,23.94,26.0
2020-11-28,39,Cantabria,122,28,43,22.95,35.25,25.0,47.7,47.0
2020-11-28,4,Almería,175,39,21,22.29,12.0,25.0,19.59,21.0
2020-11-28,40,Segovia,28,7,4,25.0,14.29,24.0,140.32,138.0
2020-11-28,41,Sevilla,354,106,115,29.94,32.49,31.0,17.64,18.0
2020-11-28,42,Soria,17,5,6,29.41,35.29,28.0,380.59,361.0
2020-11-28,43,Tarragona,144,59,34,40.97,23.61,44.0,44.85,48.0
2020-11-28,44,Teruel,8,3,0,37.5,0.0,45.0,468.75,625.0
2020-11-28,45,Toledo,112,39,32,34.82,28.57,33.0,56.6,56.0
2020-11-28,46,Valencia/València,558,162,137,29.03,24.55,31.0,9.6,10.0
2020-11-28,47,Valladolid,151,74,34,49.01,22.52,49.0,47.37,48.0
2020-11-28,48,Bizkaia,210,54,79,25.71,37.62,26.0,30.16,30.0
2020-11-28,49,Zamora,19,14,1,73.68,5.26,63.0,415.47,348.0
2020-11-28,5,Ávila,19,10,2,52.63,10.53,59.0,332.42,369.0
2020-11-28,50,Zaragoza,196,73,57,37.24,29.08,39.0,33.84,35.0
2020-11-28,51,Ceuta,17,4,1,23.53,5.88,29.0,173.0,227.0
2020-11-28,52,Melilla,14,4,0,28.57,0.0,41.0,204.07,292.0
2020-11-28,6,Badajoz,148,35,29,23.65,19.59,24.0,29.22,29.0
2020-11-28,7,"Balears, Illes",289,54,90,18.69,31.14,19.0,17.24,17.0
2020-11-28,8,Barcelona,1115,358,455,32.11,40.81,33.0,6.54,7.0
2020-11-28,9,Burgos,103,35,19,33.98,18.45,36.0,50.9,56.0
2020-11-29,1,Araba/Álava,71,19,22,26.76,30.99,31.0,81.34,90.0
2020-11-29,10,Cáceres,104,39,16,37.5,15.38,34.0,50.85,49.0
2020-11-29,11,Cádiz,222,55,42,24.77,18.92,25.0,19.68,19.0
2020-11-29,12,Castellón/Castelló,89,29,21,32.58,23.6,26.0,63.12,60.0
2020-11-29,13,Ciudad Real,101,29,27,28.71,26.73,30.0,54.89,61.0
2020-11-29,14,Córdoba,151,37,27,24.5,17.88,28.0,28.07,32.0
2020-11-29,15,"Coruña, A",328,29,94,8.84,28.66,13.0,11.43,12.0
2020-11-29,16,Cuenca,41,5,4,12.2,9.76,11.0,53.56,60.0
2020-11-29,17,Girona,74,44,17,59.46,22.97,57.0,111.39,105.0
2020-11-29,18,Granada,231,105,46,45.45,19.91,49.0,28.29,30.0
2020-11-29,19,Guadalajara,43,17,5,39.53,11.63,41.0,118.98,131.0
2020-11-29,2,Albacete,82,27,32,32.93,39.02,26.0,87.74,79.0
2020-11-29,20,Gipuzkoa,111,39,36,35.14,32.43,36.0,60.87,68.0
2020-11-29,21,Huelva,73,18,5,24.66,6.85,22.0,43.16,46.0
2020-11-29,22,Huesca,29,19,3,65.52,10.34,66.0,261.59,258.0
2020-11-29,23,Jaén,142,18,23,12.68,16.2,28.0,20.34,30.0
2020-11-29,24,León,93,27,21,29.03,22.58,34.0,55.49,62.0
2020-11-29,25,Lleida,51,27,15,52.94,29.41,50.0,161.47,142.0
2020-11-29,26,"Rioja, La",60,31,9,51.67,15.0,50.0,111.12,113.0
2020-11-29,27,Lugo,83,6,23,7.23,27.71,9.0,42.1,41.0
2020-11-29,28,Madrid,1226,352,429,28.71,34.99,29.0,5.2,5.0
2020-11-29,29,Málaga,354,39,83,11.02,23.45,12.0,9.74,10.0
2020-11-29,3,Alicante/Alacant,357,104,121,29.13,33.89,32.0,17.65,19.0
2020-11-29,30,Murcia,473,88,95,18.6,20.08,19.0,8.18,8.0
2020-11-29,31,Navarra,133,35,33,26.32,24.81,28.0,38.44,42.0
2020-11-29,32,Ourense,84,5,20,5.95,23.81,10.0,35.43,39.0
2020-11-29,33,Asturias,341,130,27,38.12,7.92,40.0,13.5,14.0
2020-11-29,34,Palencia,40,19,5,47.5,12.5,46.0,150.0,153.0
2020-11-29,35,"Palmas, Las",261,19,97,7.28,37.16,7.0,17.03,19.0
2020-11-29,36,Pontevedra,229,27,64,11.79,27.95,13.0,17.35,18.0
2020-11-29,37,Salamanca,85,22,29,25.88,34.12,28.0,70.59,70.0
2020-11-29,38,Santa Cruz de Tenerife,196,24,61,12.24,31.12,12.0,22.12,26.0
2020-11-29,39,Cantabria,122,30,37,24.59,30.33,24.0,45.02,46.0
2020-11-29,4,Almería,175,41,20,23.43,11.43,25.0,19.92,21.0
2020-11-29,40,Segovia,28,7,7,25.0,25.0,24.0,178.57,148.0
2020-11-29,41,Sevilla,348,94,105,27.01,30.17,30.0,16.43,18.0
2020-11-29,42,Soria,17,5,8,29.41,47.06,29.0,449.82,376.0
2020-11-29,43,Tarragona,144,59,38,40.97,26.39,43.0,46.78,48.0
2020-11-29,44,Teruel,8,3,0,37.5,0.0,38.0,468.75,536.0
2020-11-29,45,Toledo,112,35,34,31.25,30.36,33.0,55.01,56.0
2020-11-29,46,Valencia/València,568,170,152,29.93,26.76,30.0,9.98,10.0
2020-11-29,47,Valladolid,152,74,34,48.68,22.37,49.0,46.74,47.0
2020-11-29,48,Bizkaia,208,58,67,27.88,32.21,26.0,28.89,30.0
2020-11-29,49,Zamora,21,13,2,61.9,9.52,64.0,340.1,353.0
2020-11-29,5,Ávila,19,9,2,47.37,10.53,57.0,304.74,351.0
2020-11-29,50,Zaragoza,196,76,57,38.78,29.08,39.0,34.62,35.0
2020-11-29,51,Ceuta,17,3,0,17.65,0.0,26.0,103.82,198.0
2020-11-29,52,Melilla,14,4,0,28.57,0.0,39.0,204.07,277.0
2020-11-29,6,Badajoz,148,35,27,23.65,18.24,24.0,28.3,29.0
2020-11-29,7,"Balears, Illes",289,54,93,18.69,32.18,19.0,17.6,18.0
2020-11-29,8,Barcelona,1116,351,445,31.45,39.87,33.0,6.39,7.0
2020-11-29,9,Burgos,103,36,14,34.95,13.59,35.0,47.13,53.0
2020-11-30,1,Araba/Álava,72,19,20,26.39,27.78,29.0,75.24,87.0
2020-11-30,10,Cáceres,104,38,20,36.54,19.23,34.0,53.62,50.0
2020-11-30,11,Cádiz,222,57,41,25.68,18.47,25.0,19.89,20.0
2020-11-30,12,Castellón/Castelló,89,30,22,33.71,24.72,27.0,65.65,60.0
2020-11-30,13,Ciudad Real,101,28,24,27.72,23.76,30.0,50.97,59.0
2020-11-30,14,Córdoba,151,32,33,21.19,21.85,27.0,28.5,31.0
2020-11-30,15,"Coruña, A",328,28,87,8.54,26.52,12.0,10.69,12.0
2020-11-30,16,Cuenca,41,5,6,12.2,14.63,11.0,65.44,60.0
2020-11-30,17,Girona,75,33,18,44.0,24.0,57.0,90.67,105.0
2020-11-30,18,Granada,231,103,49,44.59,21.21,48.0,28.48,29.0
2020-11-30,19,Guadalajara,43,17,9,39.53,20.93,41.0,140.6,133.0
2020-11-30,2,Albacete,82,23,33,28.05,40.24,27.0,83.28,80.0
2020-11-30,20,Gipuzkoa,101,38,52,37.62,51.49,36.0,88.23,72.0
2020-11-30,21,Huelva,73,19,8,26.03,10.96,23.0,50.67,46.0
2020-11-30,22,Huesca,29,18,4,62.07,13.79,65.0,261.59,257.0
2020-11-30,23,Jaén,142,36,24,25.35,16.9,27.0,29.75,30.0
2020-11-30,24,León,93,27,28,29.03,30.11,33.0,63.59,62.0
2020-11-30,25,Lleida,51,27,13,52.94,25.49,51.0,153.78,147.0
2020-11-30,26,"Rioja, La",60,30,10,50.0,16.67,50.0,111.12,111.0
2020-11-30,27,Lugo,83,4,23,4.82,27.71,8.0,39.19,41.0
2020-11-30,28,Madrid,1222,348,493,28.48,40.34,29.0,5.63,5.0
2020-11-30,29,Málaga,353,35,93,9.92,26.35,11.0,10.27,10.0
2020-11-30,3,Alicante/Alacant,364,107,123,29.4,33.79,32.0,17.36,18.0
2020-11-30,30,Murcia,473,86,103,18.18,21.78,19.0,8.45,8.0
2020-11-30,31,Navarra,129,33,35,25.58,27.13,27.0,40.86,42.0
2020-11-30,32,Ourense,84,6,25,7.14,29.76,9.0,43.93,40.0
2020-11-30,33,Asturias,341,131,30,38.42,8.8,40.0,13.85,14.0
2020-11-30,34,Palencia,40,18,8,45.0,20.0,46.0,162.5,151.0
2020-11-30,35,"Palmas, Las",261,18,118,6.9,45.21,7.0,19.97,19.0
2020-11-30,36,Pontevedra,229,26,65,11.35,28.38,13.0,17.35,18.0
2020-11-30,37,Salamanca,85,24,33,28.24,38.82,28.0,78.89,71.0
2020-11-30,38,Santa Cruz de Tenerife,195,24,73,12.31,37.44,12.0,25.51,25.0
2020-11-30,39,Cantabria,122,29,44,23.77,36.07,24.0,49.05,46.0
2020-11-30,4,Almería,175,41,23,23.43,13.14,25.0,20.9,21.0
2020-11-30,40,Segovia,28,7,9,25.0,32.14,25.0,204.07,160.0
2020-11-30,41,Sevilla,344,84,117,24.42,34.01,29.0,16.99,18.0
2020-11-30,42,Soria,17,6,6,35.29,35.29,30.0,415.18,386.0
2020-11-30,43,Tarragona,145,61,40,42.07,27.59,43.0,48.04,48.0
2020-11-30,44,Teruel,8,2,1,25.0,12.5,36.0,468.75,491.0
2020-11-30,45,Toledo,112,35,38,31.25,33.93,33.0,58.2,57.0
2020-11-30,46,Valencia/València,565,168,158,29.73,27.96,30.0,10.21,10.0
2020-11-30,47,Valladolid,136,72,42,52.94,30.88,49.0,61.63,49.0
2020-11-30,48,Bizkaia,215,53,77,24.65,35.81,26.0,28.12,30.0
2020-11-30,49,Zamora,19,12,0,63.16,0.0,66.0,332.42,365.0
2020-11-30,5,Ávila,18,10,1,55.56,5.56,55.0,339.56,337.0
2020-11-30,50,Zaragoza,196,75,60,38.27,30.61,38.0,35.14,35.0
2020-11-30,51,Ceuta,17,2,0,11.76,0.0,23.0,69.18,168.0
2020-11-30,52,Melilla,14,4,0,28.57,0.0,37.0,204.07,262.0
2020-11-30,6,Badajoz,148,30,26,20.27,17.57,23.0,25.57,28.0
2020-11-30,7,"Balears, Illes",289,51,93,17.65,32.18,19.0,17.24,17.0
2020-11-30,8,Barcelona,1135,344,499,30.31,43.96,32.0,6.54,7.0
2020-11-30,9,Burgos,89,36,15,40.45,16.85,36.0,64.38,54.0
2020-12-01,1,Araba/Álava,71,19,21,26.76,29.58,28.0,79.35,84.0
2020-12-01,10,Cáceres,76,16,16,21.05,21.05,33.0,55.39,52.0
2020-12-01,11,Cádiz,222,52,50,23.42,22.52,25.0,20.69,20.0
2020-12-01,12,Castellón/Castelló,89,25,22,28.09,24.72,27.0,59.34,59.0
2020-12-01,13,Ciudad Real,101,28,27,27.72,26.73,29.0,53.91,57.0
2020-12-01,14,Córdoba,151,32,32,21.19,21.19,26.0,28.07,31.0
2020-12-01,15,"Coruña, A",328,25,85,7.62,25.91,11.0,10.22,11.0
2020-12-01,16,Cuenca,41,4,5,9.76,12.2,10.0,53.56,60.0
2020-12-01,17,Girona,74,43,16,58.11,21.62,56.0,107.74,105.0
2020-12-01,18,Granada,231,97,44,41.99,19.05,46.0,26.42,29.0
2020-12-01,19,Guadalajara,43,18,7,41.86,16.28,41.0,135.21,134.0
2020-12-01,2,Albacete,82,22,37,26.83,45.12,28.0,87.74,82.0
2020-12-01,20,Gipuzkoa,101,41,41,40.59,40.59,37.0,80.38,74.0
2020-12-01,21,Huelva,73,16,9,21.92,12.33,23.0,46.92,46.0
2020-12-01,22,Huesca,25,17,3,68.0,12.0,65.0,320.0,267.0
2020-12-01,23,Jaén,142,35,23,24.65,16.2,26.0,28.77,30.0
2020-12-01,24,León,93,26,25,27.96,26.88,32.0,58.97,61.0
2020-12-01,25,Lleida,55,31,12,56.36,21.82,52.0,142.15,148.0
2020-12-01,26,"Rioja, La",60,29,8,48.33,13.33,49.0,102.77,107.0
2020-12-01,27,Lugo,83,4,19,4.82,22.89,8.0,33.39,41.0
2020-12-01,28,Madrid,1229,332,518,27.01,42.15,28.0,5.63,5.0
2020-12-01,29,Málaga,354,37,96,10.45,27.12,11.0,10.61,10.0
2020-12-01,3,Alicante/Alacant,365,111,129,30.41,35.34,31.0,18.01,18.0
2020-12-01,30,Murcia,473,83,90,17.55,19.03,19.0,7.73,8.0
2020-12-01,31,Navarra,129,31,40,24.03,31.01,27.0,42.67,42.0
2020-12-01,32,Ourense,84,3,20,3.57,23.81,8.0,32.6,38.0
2020-12-01,33,Asturias,341,134,36,39.3,10.56,39.0,14.62,14.0
2020-12-01,34,Palencia,40,18,8,45.0,20.0,45.0,162.5,151.0
2020-12-01,35,"Palmas, Las",261,18,116,6.9,44.44,7.0,19.67,19.0
2020-12-01,36,Pontevedra,229,23,77,10.04,33.62,12.0,19.07,18.0
2020-12-01,37,Salamanca,85,24,33,28.24,38.82,28.0,78.89,73.0
2020-12-01,38,Santa Cruz de Tenerife,195,26,62,13.33,31.79,12.0,23.14,25.0
2020-12-01,39,Cantabria,122,31,40,25.41,32.79,24.0,47.7,46.0
2020-12-01,4,Almería,175,41,22,23.43,12.57,24.0,20.57,21.0
2020-12-01,40,Segovia,28,6,8,21.43,28.57,24.0,178.57,166.0
2020-12-01,41,Sevilla,338,79,123,23.37,36.39,28.0,17.68,18.0
2020-12-01,42,Soria,17,6,7,35.29,41.18,31.0,449.82,395.0
2020-12-01,43,Tarragona,145,55,43,37.93,29.66,41.0,46.61,47.0
2020-12-01,44,Teruel,8,2,0,25.0,0.0,34.0,312.5,446.0
2020-12-01,45,Toledo,112,35,33,31.25,29.46,33.0,54.21,56.0
2020-12-01,46,Valencia/València,566,166,153,29.33,27.03,30.0,9.96,10.0
2020-12-01,47,Valladolid,152,69,50,45.39,32.89,49.0,51.5,50.0
2020-12-01,48,Bizkaia,211,51,91,24.17,43.13,26.0,31.9,30.0
2020-12-01,49,Zamora,19,12,0,63.16,0.0,67.0,332.42,373.0
2020-12-01,5,Ávila,18,9,1,50.0,5.56,53.0,308.67,326.0
2020-12-01,50,Zaragoza,196,73,57,37.24,29.08,38.0,33.84,35.0
2020-12-01,51,Ceuta,17,2,1,11.76,5.88,20.0,103.76,148.0
2020-12-01,52,Melilla,14,4,0,28.57,0.0,36.0,204.07,255.0
2020-12-01,6,Badajoz,120,14,28,11.67,23.33,21.0,29.17,28.0
2020-12-01,7,"Balears, Illes",289,48,91,16.61,31.49,18.0,16.64,17.0
2020-12-01,8,Barcelona,1124,326,499,29.0,44.4,31.0,6.53,7.0
2020-12-01,9,Burgos,103,35,15,33.98,14.56,35.0,47.13,53.0
2020-12-02,1,Araba/Álava,71,19,24,26.76,33.8,27.0,85.3,83.0
2020-12-02,10,Cáceres,76,17,20,22.37,26.32,31.0,64.07,54.0
2020-12-02,11,Cádiz,222,52,50,23.42,22.52,25.0,20.69,20.0
2020-12-02,12,Castellón/Castelló,89,20,23,22.47,25.84,27.0,54.28,59.0
2020-12-02,13,Ciudad Real,101,27,26,26.73,25.74,28.0,51.95,55.0
2020-12-02,14,Córdoba,151,35,26,23.18,17.22,25.0,26.75,30.0
2020-12-02,15,"Coruña, A",328,23,86,7.01,26.22,10.0,10.13,11.0
2020-12-02,16,Cuenca,41,5,7,12.2,17.07,10.0,71.39,60.0
2020-12-02,17,Girona,74,42,16,56.76,21.62,56.0,105.92,105.0
2020-12-02,18,Granada,231,95,53,41.13,22.94,45.0,27.74,28.0
2020-12-02,19,Guadalajara,43,18,6,41.86,13.95,41.0,129.79,131.0
2020-12-02,2,Albacete,82,20,32,24.39,39.02,27.0,77.33,83.0
2020-12-02,20,Gipuzkoa,101,40,40,39.6,39.6,38.0,78.42,72.0
2020-12-02,21,Huelva,73,16,10,21.92,13.7,23.0,48.79,46.0
2020-12-02,22,Huesca,25,16,2,64.0,8.0,65.0,288.0,270.0
2020-12-02,23,Jaén,142,36,16,25.35,11.27,26.0,25.79,29.0
2020-12-02,24,León,93,26,21,27.96,22.58,30.0,54.34,60.0
2020-12-02,25,Lleida,57,34,12,59.65,21.05,53.0,141.58,147.0
2020-12-02,26,"Rioja, La",60,27,15,45.0,25.0,51.0,116.67,113.0
2020-12-02,27,Lugo,83,2,20,2.41,24.1,6.0,31.94,40.0
2020-12-02,28,Madrid,1231,324,510,26.32,41.43,28.0,5.5,5.0
2020-12-02,29,Málaga,354,34,91,9.6,25.71,11.0,9.97,10.0
2020-12-02,3,Alicante/Alacant,365,105,120,28.77,32.88,31.0,16.89,18.0
2020-12-02,30,Murcia,472,80,100,16.95,21.19,18.0,8.08,8.0
2020-12-02,31,Navarra,129,31,41,24.03,31.78,27.0,43.26,43.0
2020-12-02,32,Ourense,84,3,21,3.57,25.0,7.0,34.01,38.0
2020-12-02,33,Asturias,341,133,41,39.0,12.02,39.0,14.96,14.0
2020-12-02,34,Palencia,40,18,8,45.0,20.0,45.0,162.5,153.0
2020-12-02,35,"Palmas, Las",261,18,122,6.9,46.74,7.0,20.55,19.0
2020-12-02,36,Pontevedra,229,24,80,10.48,34.93,11.0,19.83,18.0
2020-12-02,37,Salamanca,85,23,35,27.06,41.18,28.0,80.28,74.0
2020-12-02,38,Santa Cruz de Tenerife,195,26,74,13.33,37.95,12.0,26.3,25.0
2020-12-02,39,Cantabria,122,32,34,26.23,27.87,24.0,44.34,47.0
2020-12-02,4,Almería,175,41,20,23.43,11.43,24.0,19.92,21.0
2020-12-02,40,Segovia,28,7,3,25.0,10.71,24.0,127.54,159.0
2020-12-02,41,Sevilla,338,78,131,23.08,38.76,27.0,18.3,18.0
2020-12-02,42,Soria,17,6,6,35.29,35.29,32.0,415.18,410.0
2020-12-02,43,Tarragona,133,57,44,42.86,33.08,41.0,57.1,48.0
2020-12-02,44,Teruel,8,2,0,25.0,0.0,32.0,312.5,424.0
2020-12-02,45,Toledo,112,34,37,30.36,33.04,32.0,56.61,56.0
2020-12-02,46,Valencia/València,564,165,161,29.26,28.55,29.0,10.25,10.0
2020-12-02,47,Valladolid,148,65,46,43.92,31.08,48.0,50.68,50.0
2020-12-02,48,Bizkaia,210,51,91,24.29,43.33,25.0,32.2,30.0
2020-12-02,49,Zamora,19,13,1,68.42,5.26,68.0,387.79,377.0
2020-12-02,5,Ávila,18,8,2,44.44,11.11,51.0,308.61,319.0
2020-12-02,50,Zaragoza,196,76,66,38.78,33.67,38.0,36.96,35.0
2020-12-02,51,Ceuta,17,2,1,11.76,5.88,18.0,103.76,129.0
2020-12-02,52,Melilla,14,3,0,21.43,0.0,32.0,153.07,226.0
2020-12-02,6,Badajoz,148,24,31,16.22,20.95,20.0,25.11,27.0
2020-12-02,7,"Balears, Illes",289,45,89,15.57,30.8,18.0,16.04,17.0
2020-12-02,8,Barcelona,1092,303,498,27.75,45.6,31.0,6.72,7.0
2020-12-02,9,Burgos,103,36,21,34.95,20.39,35.0,53.73,53.0
2020-12-03,1,Araba/Álava,72,17,25,23.61,34.72,26.0,81.01,82.0
2020-12-03,10,Cáceres,76,17,17,22.37,22.37,30.0,58.87,55.0
2020-12-03,11,Cádiz,222,49,47,22.07,21.17,24.0,19.48,20.0
