fecha,cod_ine,provincia,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_ag,num_casos_prueba_elisa,num_casos_prueba_desconocida
2020-03-03,30,Murcia,3,3,0,0,0,0
2020-03-04,30,Murcia,5,5,0,0,0,0
2020-03-05,30,Murcia,12,10,2,0,0,0
2020-03-06,30,Murcia,10,10,0,0,0,0
2020-03-07,30,Murcia,18,16,2,0,0,0
2020-03-08,30,Murcia,15,14,1,0,0,0
2020-03-09,30,Murcia,25,24,1,0,0,0
2020-03-10,30,Murcia,50,48,2,0,0,0
2020-03-11,30,Murcia,60,58,2,0,0,0
2020-03-12,30,Murcia,40,40,0,0,0,0
2020-03-13,30,Murcia,74,70,4,0,0,0
2020-03-14,30,Murcia,84,80,4,0,0,0
2020-03-15,30,Murcia,75,71,3,0,1,0
2020-03-16,30,Murcia,100,98,2,0,0,0
2020-03-17,30,Murcia,79,78,1,0,0,0
2020-03-18,30,Murcia,93,89,4,0,0,0
2020-03-19,30,Murcia,81,80,1,0,0,0
2020-03-20,30,Murcia,92,88,4,0,0,0
2020-03-21,30,Murcia,70,67,3,0,0,0
2020-03-22,30,Murcia,65,65,0,0,0,0
2020-03-23,30,Murcia,103,102,1,0,0,0
2020-03-24,30,Murcia,62,61,1,0,0,0
2020-03-25,30,Murcia,69,69,0,0,0,0
2020-03-26,30,Murcia,36,36,0,0,0,0
2020-03-27,30,Murcia,39,37,2,0,0,0
2020-03-28,30,Murcia,31,29,2,0,0,0
2020-03-29,30,Murcia,25,23,2,0,0,0
2020-03-30,30,Murcia,30,26,4,0,0,0
2020-03-31,30,Murcia,23,23,0,0,0,0
2020-04-01,30,Murcia,23,19,4,0,0,0
2020-04-02,30,Murcia,20,20,0,0,0,0
2020-04-03,30,Murcia,16,14,2,0,0,0
2020-04-04,30,Murcia,20,19,1,0,0,0
2020-04-05,30,Murcia,12,11,1,0,0,0
2020-04-06,30,Murcia,12,8,4,0,0,0
2020-04-07,30,Murcia,4,3,1,0,0,0
2020-04-08,30,Murcia,18,16,2,0,0,0
2020-04-09,30,Murcia,7,6,1,0,0,0
2020-04-10,30,Murcia,7,6,1,0,0,0
2020-04-11,30,Murcia,7,5,2,0,0,0
2020-04-12,30,Murcia,4,3,1,0,0,0
2020-04-13,30,Murcia,1,0,1,0,0,0
2020-04-14,30,Murcia,3,3,0,0,0,0
2020-04-15,30,Murcia,3,3,0,0,0,0
2020-04-16,30,Murcia,1,1,0,0,0,0
2020-04-17,30,Murcia,3,3,0,0,0,0
2020-04-18,30,Murcia,2,0,2,0,0,0
2020-04-19,30,Murcia,3,3,0,0,0,0
2020-04-20,30,Murcia,1,1,0,0,0,0
2020-04-21,30,Murcia,3,2,1,0,0,0
2020-04-22,30,Murcia,2,2,0,0,0,0
2020-04-23,30,Murcia,2,2,0,0,0,0
2020-04-24,30,Murcia,0,0,0,0,0,0
2020-04-25,30,Murcia,3,2,1,0,0,0
2020-04-26,30,Murcia,3,3,0,0,0,0
2020-04-27,30,Murcia,0,0,0,0,0,0
2020-04-28,30,Murcia,1,0,1,0,0,0
2020-04-29,30,Murcia,2,2,0,0,0,0
2020-04-30,30,Murcia,1,1,0,0,0,0
2020-05-01,30,Murcia,1,1,0,0,0,0
2020-05-02,30,Murcia,2,1,1,0,0,0
2020-05-03,30,Murcia,1,1,0,0,0,0
2020-05-04,30,Murcia,4,2,2,0,0,0
2020-05-05,30,Murcia,1,1,0,0,0,0
2020-05-06,30,Murcia,3,3,0,0,0,0
2020-05-07,30,Murcia,1,1,0,0,0,0
2020-05-08,30,Murcia,1,1,0,0,0,0
2020-05-09,30,Murcia,1,1,0,0,0,0
2020-05-10,30,Murcia,2,1,0,1,0,0
2020-05-11,30,Murcia,2,2,0,0,0,0
2020-05-12,30,Murcia,2,2,0,0,0,0
2020-05-13,30,Murcia,5,5,0,0,0,0
2020-05-14,30,Murcia,2,2,0,0,0,0
2020-05-15,30,Murcia,1,1,0,0,0,0
2020-05-16,30,Murcia,1,1,0,0,0,0
2020-05-17,30,Murcia,1,1,0,0,0,0
2020-05-18,30,Murcia,2,2,0,0,0,0
2020-05-19,30,Murcia,2,2,0,0,0,0
2020-05-20,30,Murcia,0,0,0,0,0,0
2020-05-21,30,Murcia,1,1,0,0,0,0
2020-05-22,30,Murcia,2,2,0,0,0,0
2020-05-23,30,Murcia,2,2,0,0,0,0
2020-05-24,30,Murcia,0,0,0,0,0,0
2020-05-25,30,Murcia,1,1,0,0,0,0
2020-05-26,30,Murcia,0,0,0,0,0,0
2020-05-27,30,Murcia,5,5,0,0,0,0
2020-05-28,30,Murcia,3,2,0,1,0,0
2020-05-29,30,Murcia,1,1,0,0,0,0
2020-05-30,30,Murcia,2,1,1,0,0,0
2020-05-31,30,Murcia,0,0,0,0,0,0
2020-06-01,30,Murcia,4,4,0,0,0,0
2020-06-02,30,Murcia,2,2,0,0,0,0
2020-06-03,30,Murcia,2,2,0,0,0,0
2020-06-04,30,Murcia,2,2,0,0,0,0
2020-06-05,30,Murcia,1,1,0,0,0,0
2020-06-06,30,Murcia,3,3,0,0,0,0
2020-06-07,30,Murcia,0,0,0,0,0,0
2020-06-08,30,Murcia,2,2,0,0,0,0
2020-06-09,30,Murcia,2,2,0,0,0,0
2020-06-10,30,Murcia,1,1,0,0,0,0
2020-06-11,30,Murcia,0,0,0,0,0,0
2020-06-12,30,Murcia,0,0,0,0,0,0
2020-06-13,30,Murcia,1,1,0,0,0,0
2020-06-14,30,Murcia,3,3,0,0,0,0
2020-06-15,30,Murcia,2,2,0,0,0,0
2020-06-16,30,Murcia,1,1,0,0,0,0
2020-06-17,30,Murcia,2,2,0,0,0,0
2020-06-18,30,Murcia,2,2,0,0,0,0
2020-06-19,30,Murcia,3,3,0,0,0,0
2020-06-20,30,Murcia,3,3,0,0,0,0
2020-06-21,30,Murcia,5,5,0,0,0,0
2020-06-22,30,Murcia,4,4,0,0,0,0
2020-06-23,30,Murcia,5,5,0,0,0,0
2020-06-24,30,Murcia,7,7,0,0,0,0
2020-06-25,30,Murcia,5,5,0,0,0,0
2020-06-26,30,Murcia,7,7,0,0,0,0
2020-06-27,30,Murcia,6,6,0,0,0,0
2020-06-28,30,Murcia,3,3,0,0,0,0
2020-06-29,30,Murcia,10,10,0,0,0,0
2020-06-30,30,Murcia,3,3,0,0,0,0
2020-07-01,30,Murcia,5,5,0,0,0,0
2020-07-02,30,Murcia,2,2,0,0,0,0
2020-07-03,30,Murcia,3,3,0,0,0,0
2020-07-04,30,Murcia,6,6,0,0,0,0
2020-07-05,30,Murcia,7,7,0,0,0,0
2020-07-06,30,Murcia,8,8,0,0,0,0
2020-07-07,30,Murcia,13,13,0,0,0,0
2020-07-08,30,Murcia,16,16,0,0,0,0
2020-07-09,30,Murcia,6,6,0,0,0,0
2020-07-10,30,Murcia,9,9,0,0,0,0
2020-07-11,30,Murcia,17,17,0,0,0,0
2020-07-12,30,Murcia,12,12,0,0,0,0
2020-07-13,30,Murcia,13,13,0,0,0,0
2020-07-14,30,Murcia,21,21,0,0,0,0
2020-07-15,30,Murcia,32,32,0,0,0,0
2020-07-16,30,Murcia,24,24,0,0,0,0
2020-07-17,30,Murcia,31,31,0,0,0,0
2020-07-18,30,Murcia,21,21,0,0,0,0
2020-07-19,30,Murcia,26,26,0,0,0,0
2020-07-20,30,Murcia,38,38,0,0,0,0
2020-07-21,30,Murcia,49,49,0,0,0,0
2020-07-22,30,Murcia,62,62,0,0,0,0
2020-07-23,30,Murcia,48,48,0,0,0,0
2020-07-24,30,Murcia,72,72,0,0,0,0
2020-07-25,30,Murcia,81,81,0,0,0,0
2020-07-26,30,Murcia,49,49,0,0,0,0
2020-07-27,30,Murcia,60,60,0,0,0,0
2020-07-28,30,Murcia,74,74,0,0,0,0
2020-07-29,30,Murcia,89,89,0,0,0,0
2020-07-30,30,Murcia,63,63,0,0,0,0
2020-07-31,30,Murcia,55,55,0,0,0,0
2020-08-01,30,Murcia,81,81,0,0,0,0
2020-08-02,30,Murcia,61,61,0,0,0,0
2020-08-03,30,Murcia,74,74,0,0,0,0
2020-08-04,30,Murcia,97,97,0,0,0,0
2020-08-05,30,Murcia,65,65,0,0,0,0
2020-08-06,30,Murcia,61,61,0,0,0,0
2020-08-07,30,Murcia,109,109,0,0,0,0
2020-08-08,30,Murcia,86,86,0,0,0,0
2020-08-09,30,Murcia,95,95,0,0,0,0
2020-08-10,30,Murcia,124,124,0,0,0,0
2020-08-11,30,Murcia,125,125,0,0,0,0
2020-08-12,30,Murcia,142,142,0,0,0,0
2020-08-13,30,Murcia,194,194,0,0,0,0
2020-08-14,30,Murcia,180,180,0,0,0,0
2020-08-15,30,Murcia,177,177,0,0,0,0
2020-08-16,30,Murcia,134,134,0,0,0,0
2020-08-17,30,Murcia,222,222,0,0,0,0
2020-08-18,30,Murcia,192,192,0,0,0,0
2020-08-19,30,Murcia,206,206,0,0,0,0
2020-08-20,30,Murcia,238,238,0,0,0,0
2020-08-21,30,Murcia,287,287,0,0,0,0
2020-08-22,30,Murcia,271,271,0,0,0,0
2020-08-23,30,Murcia,236,236,0,0,0,0
2020-08-24,30,Murcia,267,267,0,0,0,0
2020-08-25,30,Murcia,307,307,0,0,0,0
2020-08-26,30,Murcia,322,322,0,0,0,0
2020-08-27,30,Murcia,340,340,0,0,0,0
2020-08-28,30,Murcia,350,350,0,0,0,0
2020-08-29,30,Murcia,337,336,1,0,0,0
2020-08-30,30,Murcia,308,308,0,0,0,0
2020-08-31,30,Murcia,347,347,0,0,0,0
2020-09-01,30,Murcia,421,421,0,0,0,0
2020-09-02,30,Murcia,438,438,0,0,0,0
2020-09-03,30,Murcia,385,384,0,1,0,0
2020-09-04,30,Murcia,383,383,0,0,0,0
2020-09-05,30,Murcia,393,393,0,0,0,0
2020-09-06,30,Murcia,277,277,0,0,0,0
2020-09-07,30,Murcia,380,380,0,0,0,0
2020-09-08,30,Murcia,409,409,0,0,0,0
2020-09-09,30,Murcia,396,396,0,0,0,0
2020-09-10,30,Murcia,422,422,0,0,0,0
2020-09-11,30,Murcia,462,462,0,0,0,0
2020-09-12,30,Murcia,443,441,0,0,1,1
2020-09-13,30,Murcia,377,377,0,0,0,0
2020-09-14,30,Murcia,559,559,0,0,0,0
2020-09-15,30,Murcia,514,514,0,0,0,0
2020-09-16,30,Murcia,463,462,0,0,1,0
2020-09-17,30,Murcia,448,448,0,0,0,0
2020-09-18,30,Murcia,493,493,0,0,0,0
2020-09-19,30,Murcia,453,452,0,0,0,1
2020-09-20,30,Murcia,313,313,0,0,0,0
2020-09-21,30,Murcia,468,467,0,0,0,1
2020-09-22,30,Murcia,478,478,0,0,0,0
2020-09-23,30,Murcia,426,425,0,0,0,1
2020-09-24,30,Murcia,581,578,0,3,0,0
2020-09-25,30,Murcia,433,431,0,1,1,0
2020-09-26,30,Murcia,387,386,0,1,0,0
2020-09-27,30,Murcia,351,351,0,0,0,0
2020-09-28,30,Murcia,390,388,0,2,0,0
2020-09-29,30,Murcia,384,384,0,0,0,0
2020-09-30,30,Murcia,443,441,0,2,0,0
2020-10-01,30,Murcia,398,392,0,6,0,0
2020-10-02,30,Murcia,413,408,0,5,0,0
2020-10-03,30,Murcia,387,381,0,6,0,0
2020-10-04,30,Murcia,368,366,0,2,0,0
2020-10-05,30,Murcia,451,439,0,11,0,1
2020-10-06,30,Murcia,461,450,0,10,0,1
2020-10-07,30,Murcia,486,475,0,10,0,1
2020-10-08,30,Murcia,418,402,0,16,0,0
2020-10-09,30,Murcia,497,479,0,13,0,5
2020-10-10,30,Murcia,409,393,0,16,0,0
2020-10-11,30,Murcia,406,393,0,11,0,2
2020-10-12,30,Murcia,501,469,0,31,1,0
2020-10-13,30,Murcia,534,490,0,43,0,1
2020-10-14,30,Murcia,620,579,0,38,0,3
2020-10-15,30,Murcia,565,523,0,40,0,2
2020-10-16,30,Murcia,640,577,1,62,0,0
2020-10-17,30,Murcia,653,586,0,66,0,1
2020-10-18,30,Murcia,564,474,0,90,0,0
2020-10-19,30,Murcia,757,640,0,114,0,3
2020-10-20,30,Murcia,735,616,0,117,0,2
2020-10-21,30,Murcia,808,668,1,133,1,5
2020-10-22,30,Murcia,795,694,0,99,1,1
2020-10-23,30,Murcia,910,750,1,159,0,0
2020-10-24,30,Murcia,775,646,1,126,0,2
2020-10-25,30,Murcia,639,504,2,130,1,2
2020-10-26,30,Murcia,793,579,4,208,1,1
2020-10-27,30,Murcia,876,675,4,197,0,0
2020-10-28,30,Murcia,862,662,3,195,2,0
2020-10-29,30,Murcia,812,610,3,196,2,1
2020-10-30,30,Murcia,932,720,4,207,1,0
2020-10-31,30,Murcia,874,671,2,201,0,0
2020-11-01,30,Murcia,729,543,1,185,0,0
2020-11-02,30,Murcia,892,630,0,261,1,0
2020-11-03,30,Murcia,934,679,2,251,1,1
2020-11-04,30,Murcia,901,657,1,241,2,0
2020-11-05,30,Murcia,848,662,3,179,4,0
2020-11-06,30,Murcia,820,625,1,191,3,0
2020-11-07,30,Murcia,762,572,1,188,0,1
2020-11-08,30,Murcia,514,360,0,151,2,1
2020-11-09,30,Murcia,696,499,0,197,0,0
2020-11-10,30,Murcia,660,498,2,159,0,1
2020-11-11,30,Murcia,666,528,1,137,0,0
2020-11-12,30,Murcia,562,435,0,127,0,0
2020-11-13,30,Murcia,496,367,0,129,0,0
2020-11-14,30,Murcia,449,330,1,118,0,0
2020-11-15,30,Murcia,311,226,0,85,0,0
2020-11-16,30,Murcia,382,242,0,140,0,0
2020-11-17,30,Murcia,428,289,0,138,1,0
2020-11-18,30,Murcia,351,258,0,93,0,0
2020-11-19,30,Murcia,271,182,0,89,0,0
2020-11-20,30,Murcia,243,186,0,57,0,0
2020-11-21,30,Murcia,273,207,0,66,0,0
2020-11-22,30,Murcia,141,101,0,40,0,0
2020-11-23,30,Murcia,231,146,0,85,0,0
2020-11-24,30,Murcia,249,172,1,76,0,0
2020-11-25,30,Murcia,232,177,0,55,0,0
2020-11-26,30,Murcia,239,175,0,63,1,0
2020-11-27,30,Murcia,207,162,0,45,0,0
2020-11-28,30,Murcia,191,131,1,59,0,0
2020-11-29,30,Murcia,95,57,0,38,0,0
2020-11-30,30,Murcia,165,96,0,69,0,0
2020-12-01,30,Murcia,197,122,2,73,0,0
2020-12-02,30,Murcia,185,134,0,50,1,0
2020-12-03,30,Murcia,140,95,0,45,0,0
2020-12-04,30,Murcia,204,167,0,37,0,0
2020-12-05,30,Murcia,150,119,1,30,0,0
2020-12-06,30,Murcia,85,57,1,27,0,0
2020-12-07,30,Murcia,137,88,0,49,0,0
2020-12-08,30,Murcia,120,67,0,53,0,0
2020-12-09,30,Murcia,199,131,1,65,0,2
2020-12-10,30,Murcia,221,142,0,78,0,1
2020-12-11,30,Murcia,207,141,0,66,0,0
2020-12-12,30,Murcia,159,96,0,63,0,0
2020-12-13,30,Murcia,128,68,0,60,0,0
2020-12-14,30,Murcia,199,103,0,96,0,0
2020-12-15,30,Murcia,198,114,0,84,0,0
2020-12-16,30,Murcia,199,137,0,62,0,0
2020-12-17,30,Murcia,180,111,0,69,0,0
2020-12-18,30,Murcia,162,103,0,58,1,0
2020-12-19,30,Murcia,162,110,0,51,1,0
2020-12-20,30,Murcia,132,75,0,56,0,1
2020-12-21,30,Murcia,242,151,0,91,0,0
2020-12-22,30,Murcia,268,154,0,114,0,0
2020-12-23,30,Murcia,244,156,0,87,0,1
2020-12-24,30,Murcia,264,162,0,101,1,0
2020-12-25,30,Murcia,229,141,0,88,0,0
2020-12-26,30,Murcia,315,182,0,133,0,0
2020-12-27,30,Murcia,311,154,0,157,0,0
2020-12-28,30,Murcia,451,228,1,222,0,0
2020-12-29,30,Murcia,484,260,0,224,0,0
2020-12-30,30,Murcia,486,283,0,203,0,0
2020-12-31,30,Murcia,559,356,0,203,0,0
2021-01-01,30,Murcia,489,271,0,217,0,1
2021-01-02,30,Murcia,677,351,0,325,1,0
2021-01-03,30,Murcia,868,441,3,422,2,0
2021-01-04,30,Murcia,1202,590,4,605,2,1
2021-01-05,30,Murcia,1261,619,0,641,0,1
2021-01-06,30,Murcia,1310,652,0,656,2,0
2021-01-07,30,Murcia,1491,674,3,809,3,2
2021-01-08,30,Murcia,1720,807,3,908,2,0
2021-01-09,30,Murcia,1829,876,2,949,0,2
2021-01-10,30,Murcia,1610,761,5,842,0,2
2021-01-11,30,Murcia,1987,867,1,1112,3,4
2021-01-12,30,Murcia,2114,971,4,1138,0,1
2021-01-13,30,Murcia,1842,879,3,954,2,4
2021-01-14,30,Murcia,1769,878,5,883,1,2
2021-01-15,30,Murcia,1857,948,3,901,1,4
2021-01-16,30,Murcia,1704,930,2,771,1,0
2021-01-17,30,Murcia,1387,756,2,628,0,1
2021-01-18,30,Murcia,1632,825,4,801,1,1
2021-01-19,30,Murcia,1557,811,4,740,1,1
2021-01-20,30,Murcia,1500,801,2,695,1,1
2021-01-21,30,Murcia,1203,643,2,557,0,1
2021-01-22,30,Murcia,1212,696,0,513,1,2
2021-01-23,30,Murcia,1134,697,2,433,0,2
2021-01-24,30,Murcia,867,505,0,361,1,0
2021-01-25,30,Murcia,1065,566,0,498,1,0
2021-01-26,30,Murcia,968,547,1,418,1,1
2021-01-27,30,Murcia,784,457,0,326,1,0
2021-01-28,30,Murcia,725,440,0,284,1,0
2021-01-29,30,Murcia,604,376,0,228,0,0
2021-01-30,30,Murcia,579,407,0,171,1,0
2021-01-31,30,Murcia,307,180,1,126,0,0
2021-02-01,30,Murcia,486,261,0,224,1,0
2021-02-02,30,Murcia,478,311,0,167,0,0
2021-02-03,30,Murcia,452,287,0,163,1,1
2021-02-04,30,Murcia,334,203,0,130,0,1
2021-02-05,30,Murcia,282,173,0,109,0,0
2021-02-06,30,Murcia,286,155,0,131,0,0
2021-02-07,30,Murcia,154,102,1,51,0,0
2021-02-08,30,Murcia,228,115,0,113,0,0
2021-02-09,30,Murcia,244,157,0,87,0,0
2021-02-10,30,Murcia,190,112,0,77,1,0
2021-02-11,30,Murcia,159,89,0,70,0,0
2021-02-12,30,Murcia,216,126,0,89,0,1
2021-02-13,30,Murcia,134,87,0,47,0,0
2021-02-14,30,Murcia,85,44,0,40,0,1
2021-02-15,30,Murcia,128,61,0,67,0,0
2021-02-16,30,Murcia,156,93,0,63,0,0
2021-02-17,30,Murcia,134,74,0,59,0,1
2021-02-18,30,Murcia,114,66,1,47,0,0
2021-02-19,30,Murcia,127,65,0,62,0,0
2021-02-20,30,Murcia,96,58,0,38,0,0
2021-02-21,30,Murcia,65,41,0,24,0,0
2021-02-22,30,Murcia,101,53,0,48,0,0
2021-02-23,30,Murcia,119,83,0,36,0,0
2021-02-24,30,Murcia,83,51,0,32,0,0
2021-02-25,30,Murcia,88,48,0,40,0,0
2021-02-26,30,Murcia,90,52,0,38,0,0
2021-02-27,30,Murcia,61,31,0,30,0,0
2021-02-28,30,Murcia,68,45,0,23,0,0
2021-03-01,30,Murcia,90,47,0,43,0,0
2021-03-02,30,Murcia,93,45,0,47,0,1
2021-03-03,30,Murcia,76,40,0,36,0,0
2021-03-04,30,Murcia,95,52,0,43,0,0
2021-03-05,30,Murcia,72,37,0,35,0,0
2021-03-06,30,Murcia,78,54,0,24,0,0
2021-03-07,30,Murcia,37,22,0,15,0,0
2021-03-08,30,Murcia,90,55,0,35,0,0
2021-03-09,30,Murcia,50,28,0,22,0,0
2021-03-10,30,Murcia,83,59,0,24,0,0
2021-03-11,30,Murcia,69,45,0,24,0,0
2021-03-12,30,Murcia,62,32,0,30,0,0
2021-03-13,30,Murcia,71,40,0,31,0,0
2021-03-14,30,Murcia,40,20,0,20,0,0
2021-03-15,30,Murcia,73,31,0,42,0,0
2021-03-16,30,Murcia,51,31,0,20,0,0
2021-03-17,30,Murcia,65,39,0,26,0,0
2021-03-18,30,Murcia,72,42,0,30,0,0
2021-03-19,30,Murcia,51,30,0,21,0,0
2021-03-20,30,Murcia,65,42,0,23,0,0
2021-03-21,30,Murcia,51,28,0,23,0,0
2021-03-22,30,Murcia,72,34,0,38,0,0
2021-03-23,30,Murcia,76,36,0,40,0,0
2021-03-24,30,Murcia,73,44,0,29,0,0
2021-03-25,30,Murcia,79,33,0,46,0,0
2021-03-26,30,Murcia,61,32,0,29,0,0
2021-03-27,30,Murcia,76,31,0,45,0,0
2021-03-28,30,Murcia,49,28,0,21,0,0
2021-03-29,30,Murcia,111,61,0,50,0,0
2021-03-30,30,Murcia,82,38,0,44,0,0
2021-03-31,30,Murcia,77,40,0,37,0,0
2021-04-01,30,Murcia,63,36,0,27,0,0
2021-04-02,30,Murcia,54,23,0,31,0,0
2021-04-03,30,Murcia,81,40,0,41,0,0
2021-04-04,30,Murcia,54,26,0,28,0,0
2021-04-05,30,Murcia,106,44,0,62,0,0
2021-04-06,30,Murcia,75,40,0,35,0,0
2021-04-07,30,Murcia,95,52,0,43,0,0
2021-04-08,30,Murcia,78,49,0,29,0,0
2021-04-09,30,Murcia,64,31,0,33,0,0
2021-04-10,30,Murcia,58,30,0,28,0,0
2021-04-11,30,Murcia,56,29,0,27,0,0
2021-04-12,30,Murcia,105,52,0,52,0,1
2021-04-13,30,Murcia,77,40,0,37,0,0
2021-04-14,30,Murcia,83,43,0,40,0,0
2021-04-15,30,Murcia,70,43,0,27,0,0
2021-04-16,30,Murcia,74,40,0,34,0,0
2021-04-17,30,Murcia,64,30,1,33,0,0
2021-04-18,30,Murcia,54,22,0,32,0,0
2021-04-19,30,Murcia,97,48,0,47,0,2
2021-04-20,30,Murcia,89,43,0,46,0,0
2021-04-21,30,Murcia,105,54,1,50,0,0
2021-04-22,30,Murcia,81,44,0,37,0,0
2021-04-23,30,Murcia,86,36,0,50,0,0
2021-04-24,30,Murcia,83,41,0,42,0,0
2021-04-25,30,Murcia,61,27,0,34,0,0
2021-04-26,30,Murcia,88,49,0,39,0,0
2021-04-27,30,Murcia,97,43,0,54,0,0
2021-04-28,30,Murcia,57,27,0,30,0,0
2021-04-29,30,Murcia,85,50,0,35,0,0
2021-04-30,30,Murcia,64,42,0,22,0,0
2021-05-01,30,Murcia,55,28,0,27,0,0
2021-05-02,30,Murcia,60,30,0,30,0,0
2021-05-03,30,Murcia,91,54,1,36,0,0
2021-05-04,30,Murcia,70,37,0,33,0,0
2021-05-05,30,Murcia,79,41,0,38,0,0
2021-05-06,30,Murcia,76,44,0,32,0,0
2021-05-07,30,Murcia,80,47,0,33,0,0
2021-05-08,30,Murcia,62,42,0,20,0,0
2021-05-09,30,Murcia,53,26,0,27,0,0
2021-05-10,30,Murcia,80,43,0,37,0,0
2021-05-11,30,Murcia,83,49,0,34,0,0
2021-05-12,30,Murcia,82,52,0,30,0,0
2021-05-13,30,Murcia,78,44,0,34,0,0
2021-05-14,30,Murcia,81,34,0,47,0,0
2021-05-15,30,Murcia,63,31,0,32,0,0
2021-05-16,30,Murcia,65,31,0,34,0,0
2021-05-17,30,Murcia,112,51,0,61,0,0
2021-05-18,30,Murcia,112,56,0,56,0,0
2021-05-19,30,Murcia,79,45,0,34,0,0
2021-05-20,30,Murcia,82,44,0,38,0,0
2021-05-21,30,Murcia,82,54,1,27,0,0
2021-05-22,30,Murcia,89,47,0,42,0,0
2021-05-23,30,Murcia,60,23,0,37,0,0
2021-05-24,30,Murcia,100,55,0,44,0,1
2021-05-25,30,Murcia,90,47,0,43,0,0
2021-05-26,30,Murcia,70,32,0,37,0,1
2021-05-27,30,Murcia,88,44,0,44,0,0
2021-05-28,30,Murcia,63,35,0,28,0,0
2021-05-29,30,Murcia,40,25,0,15,0,0
2021-05-30,30,Murcia,45,19,0,26,0,0
2021-05-31,30,Murcia,66,31,0,35,0,0
2021-06-01,30,Murcia,62,31,0,31,0,0
2021-06-02,30,Murcia,52,30,0,22,0,0
2021-06-03,30,Murcia,58,34,0,24,0,0
2021-06-04,30,Murcia,54,27,0,27,0,0
2021-06-05,30,Murcia,38,21,0,17,0,0
2021-06-06,30,Murcia,30,20,0,10,0,0
2021-06-07,30,Murcia,62,35,0,27,0,0
2021-06-08,30,Murcia,45,29,0,16,0,0
2021-06-09,30,Murcia,46,23,0,23,0,0
2021-06-10,30,Murcia,58,25,0,33,0,0
2021-06-11,30,Murcia,58,28,0,30,0,0
2021-06-12,30,Murcia,43,21,0,22,0,0
2021-06-13,30,Murcia,49,32,0,17,0,0
2021-06-14,30,Murcia,47,22,0,25,0,0
2021-06-15,30,Murcia,30,17,0,13,0,0
2021-06-16,30,Murcia,5,0,0,5,0,0
2021-06-17,30,Murcia,0,0,0,0,0,0
2020-01-01,31,Navarra,0,0,0,0,0,0
2020-01-02,31,Navarra,0,0,0,0,0,0
2020-01-03,31,Navarra,0,0,0,0,0,0
2020-01-04,31,Navarra,0,0,0,0,0,0
2020-01-05,31,Navarra,0,0,0,0,0,0
2020-01-06,31,Navarra,0,0,0,0,0,0
2020-01-07,31,Navarra,0,0,0,0,0,0
2020-01-08,31,Navarra,0,0,0,0,0,0
2020-01-09,31,Navarra,0,0,0,0,0,0
2020-01-10,31,Navarra,0,0,0,0,0,0
2020-01-11,31,Navarra,0,0,0,0,0,0
2020-01-12,31,Navarra,0,0,0,0,0,0
2020-01-13,31,Navarra,0,0,0,0,0,0
2020-01-14,31,Navarra,0,0,0,0,0,0
2020-01-15,31,Navarra,0,0,0,0,0,0
2020-01-16,31,Navarra,0,0,0,0,0,0
2020-01-17,31,Navarra,0,0,0,0,0,0
2020-01-18,31,Navarra,0,0,0,0,0,0
2020-01-19,31,Navarra,0,0,0,0,0,0
2020-01-20,31,Navarra,0,0,0,0,0,0
2020-01-21,31,Navarra,0,0,0,0,0,0
2020-01-22,31,Navarra,0,0,0,0,0,0
2020-01-23,31,Navarra,0,0,0,0,0,0
2020-01-24,31,Navarra,0,0,0,0,0,0
2020-01-25,31,Navarra,0,0,0,0,0,0
2020-01-26,31,Navarra,0,0,0,0,0,0
2020-01-27,31,Navarra,0,0,0,0,0,0
2020-01-28,31,Navarra,0,0,0,0,0,0
2020-01-29,31,Navarra,0,0,0,0,0,0
2020-01-30,31,Navarra,0,0,0,0,0,0
2020-01-31,31,Navarra,0,0,0,0,0,0
2020-02-01,31,Navarra,0,0,0,0,0,0
2020-02-02,31,Navarra,0,0,0,0,0,0
2020-02-03,31,Navarra,0,0,0,0,0,0
2020-02-04,31,Navarra,0,0,0,0,0,0
2020-02-05,31,Navarra,0,0,0,0,0,0
2020-02-06,31,Navarra,0,0,0,0,0,0
2020-02-07,31,Navarra,0,0,0,0,0,0
2020-02-08,31,Navarra,0,0,0,0,0,0
2020-02-09,31,Navarra,0,0,0,0,0,0
2020-02-10,31,Navarra,1,1,0,0,0,0
2020-02-11,31,Navarra,0,0,0,0,0,0
2020-02-12,31,Navarra,0,0,0,0,0,0
2020-02-13,31,Navarra,0,0,0,0,0,0
2020-02-14,31,Navarra,0,0,0,0,0,0
2020-02-15,31,Navarra,0,0,0,0,0,0
2020-02-16,31,Navarra,0,0,0,0,0,0
2020-02-17,31,Navarra,0,0,0,0,0,0
2020-02-18,31,Navarra,0,0,0,0,0,0
2020-02-19,31,Navarra,0,0,0,0,0,0
2020-02-20,31,Navarra,0,0,0,0,0,0
2020-02-21,31,Navarra,1,1,0,0,0,0
2020-02-22,31,Navarra,1,1,0,0,0,0
2020-02-23,31,Navarra,1,1,0,0,0,0
2020-02-24,31,Navarra,3,3,0,0,0,0
2020-02-25,31,Navarra,2,2,0,0,0,0
2020-02-26,31,Navarra,2,2,0,0,0,0
2020-02-27,31,Navarra,4,4,0,0,0,0
2020-02-28,31,Navarra,2,2,0,0,0,0
2020-02-29,31,Navarra,4,4,0,0,0,0
2020-03-01,31,Navarra,8,8,0,0,0,0
2020-03-02,31,Navarra,11,11,0,0,0,0
